1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"09:40,  가장 보통의 연애(디지털),  7,000원","12:00,  가장 보통의 연애(디지털),  10,000원","14:20,  가장 보통의 연애(디지털),  10,000원","16:40,  가장 보통의 연애(디지털),  10,000원","19:00,  가장 보통의 연애(디지털),  10,000원","21:20,  가장 보통의 연애(디지털),  10,000원","23:40,  가장 보통의 연애(디지털),  9,000원",,02관,2019-10-17,104
"10:40,  말레피센트 2(디지털),  7,000원","13:10,  말레피센트 2(디지털),  8,000원","15:40,  말레피센트 2(디지털),  10,000원","18:10,  말레피센트 2(디지털),  10,000원","20:40,  말레피센트 2(디지털),  10,000원","23:10,  말레피센트 2(디지털),  7,000원",,,03관,2019-10-17,115
"10:20,  퍼펙트맨(디지털),  7,000원","12:50,  제미니 맨(디지털),  10,000원","15:20,  퍼펙트맨(디지털),  10,000원",,"20:20,  퍼펙트맨(디지털),  10,000원",,,,04관,2019-10-17,94
"10:00,  두번할까요(디지털),  8,000원","12:25,  두번할까요(디지털),  8,000원",,"17:15,  두번할까요(디지털),  6,000원","19:40,  두번할까요(디지털),  10,000원","22:05,  두번할까요(디지털),  10,000원",,,05관,2019-10-17,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  10,000원","18:35,  조커(디지털),  10,000원","21:10,  조커(디지털),  10,000원","23:45,  조커(디지털),  9,000원",,,06관,2019-10-17,112
"09:30,  말레피센트 2(디지털)","12:00,  말레피센트 2(디지털),  8,000원","14:30,  말레피센트 2(디지털),  7,000원","17:00,  말레피센트 2(디지털),  12,000원","19:30,  말레피센트 2(디지털),  12,000원","22:00,  말레피센트 2(디지털),  12,000원",,,01관,2019-10-18,148
"09:40,  가장 보통의 연애(디지털),  7,000원","12:00,  가장 보통의 연애(디지털),  12,000원","14:20,  가장 보통의 연애(디지털),  12,000원","16:40,  가장 보통의 연애(디지털),  12,000원","19:00,  가장 보통의 연애(디지털),  9,000원","21:20,  가장 보통의 연애(디지털),  12,000원","23:40,  가장 보통의 연애(디지털),  7,000원",,02관,2019-10-18,104
"10:40,  말레피센트 2(디지털),  7,000원","13:10,  말레피센트 2(디지털),  7,000원","15:40,  말레피센트 2(디지털),  12,000원","18:10,  말레피센트 2(디지털),  10,000원","20:40,  말레피센트 2(디지털),  12,000원","23:10,  말레피센트 2(디지털),  10,000원",,,03관,2019-10-18,115
"10:20,  퍼펙트맨(디지털),  7,000원","12:50,  제미니 맨(디지털),  5,000원","15:20,  퍼펙트맨(디지털),  7,000원","17:50,  제미니 맨(디지털),  7,000원","20:20,  퍼펙트맨(디지털),  12,000원","22:50,  제미니 맨(디지털),  7,000원",,,04관,2019-10-18,94
"10:00,  두번할까요(디지털),  12,000원","12:25,  두번할까요(디지털),  12,000원","14:50,  두번할까요(디지털),  7,000원","17:15,  두번할까요(디지털),  7,000원","19:40,  두번할까요(디지털),  7,000원","22:05,  두번할까요(디지털),  7,000원",,,05관,2019-10-18,104
"10:50,  조커(디지털),  8,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  8,000원","18:35,  조커(디지털),  12,000원","21:10,  조커(디지털),  12,000원","23:45,  조커(디지털),  10,000원",,,06관,2019-10-18,112
"09:30,  말레피센트 2(디지털),  8,000원","12:00,  말레피센트 2(디지털),  7,000원","14:30,  말레피센트 2(디지털),  10,000원","17:00,  말레피센트 2(디지털),  7,000원","19:30,  말레피센트 2(디지털),  12,000원","22:00,  말레피센트 2(디지털),  8,000원",,,01관,2019-10-19,148
"09:40,  가장 보통의 연애(디지털),  7,000원","12:00,  가장 보통의 연애(디지털),  7,000원","14:20,  가장 보통의 연애(디지털),  12,000원","16:40,  가장 보통의 연애(디지털),  12,000원","19:00,  가장 보통의 연애(디지털),  7,000원","21:20,  가장 보통의 연애(디지털),  12,000원","23:40,  가장 보통의 연애(디지털),  10,000원",,02관,2019-10-19,104
"10:40,  말레피센트 2(디지털),  7,000원","13:10,  말레피센트 2(디지털),  7,000원","15:40,  말레피센트 2(디지털),  7,000원","18:10,  말레피센트 2(디지털),  7,000원","20:40,  말레피센트 2(디지털),  7,000원","23:10,  말레피센트 2(디지털),  7,000원",,,03관,2019-10-19,115
"10:20,  퍼펙트맨(디지털),  7,000원","12:50,  제미니 맨(디지털),  7,000원","15:20,  퍼펙트맨(디지털),  12,000원","17:50,  제미니 맨(디지털),  7,000원","20:20,  퍼펙트맨(디지털),  7,000원","22:50,  제미니 맨(디지털),  12,000원",,,04관,2019-10-19,94
"10:00,  두번할까요(디지털),  8,000원","12:25,  두번할까요(디지털),  12,000원","14:50,  두번할까요(디지털),  9,000원","17:15,  두번할까요(디지털),  7,000원","19:40,  두번할까요(디지털),  12,000원","22:05,  두번할까요(디지털),  7,000원",,,05관,2019-10-19,104
"10:50,  조커(디지털),  8,000원","13:25,  조커(디지털),  12,000원","16:00,  조커(디지털),  7,000원","18:35,  조커(디지털),  12,000원","21:10,  조커(디지털),  12,000원","23:45,  조커(디지털),  10,000원",,,06관,2019-10-19,112
"09:30,  말레피센트 2(디지털),  7,000원","12:00,  말레피센트 2(디지털),  7,000원","14:30,  말레피센트 2(디지털),  6,000원","17:00,  말레피센트 2(디지털),  7,000원","19:30,  말레피센트 2(디지털),  12,000원","22:00,  말레피센트 2(디지털),  9,000원",,,01관,2019-10-20,148
"09:40,  가장 보통의 연애(디지털),  7,000원","12:00,  가장 보통의 연애(디지털),  7,000원","14:20,  가장 보통의 연애(디지털),  12,000원","16:40,  가장 보통의 연애(디지털),  12,000원","19:00,  가장 보통의 연애(디지털),  10,000원","21:20,  가장 보통의 연애(디지털),  7,000원","23:40,  가장 보통의 연애(디지털),  10,000원",,02관,2019-10-20,104
"10:40,  말레피센트 2(디지털),  8,000원","13:10,  말레피센트 2(디지털),  10,000원","15:40,  말레피센트 2(디지털),  12,000원","18:10,  말레피센트 2(디지털),  7,000원","20:40,  말레피센트 2(디지털),  12,000원","23:10,  말레피센트 2(디지털),  7,000원",,,03관,2019-10-20,115
"10:20,  퍼펙트맨(디지털),  7,000원","12:50,  제미니 맨(디지털),  7,000원","15:20,  퍼펙트맨(디지털),  9,000원","17:50,  제미니 맨(디지털),  7,000원","20:20,  퍼펙트맨(디지털),  12,000원","22:50,  제미니 맨(디지털),  7,000원",,,04관,2019-10-20,94
"10:00,  두번할까요(디지털),  7,000원","12:25,  두번할까요(디지털)","14:45,  조커(디지털),  12,000원","17:20,  두번할까요(디지털),  12,000원","19:50,  조커(디지털),  12,000원","22:25,  두번할까요(디지털)",,,05관,2019-10-20,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  12,000원","16:00,  조커(디지털),  8,000원","18:35,  조커(디지털),  7,000원","21:10,  조커(디지털),  7,000원","23:45,  조커(디지털),  7,000원",,,06관,2019-10-20,112
"09:30,  말레피센트 2(디지털),  7,000원","12:00,  말레피센트 2(디지털),  8,000원","14:30,  말레피센트 2(디지털),  10,000원","17:00,  말레피센트 2(디지털),  10,000원","19:30,  말레피센트 2(디지털),  10,000원","22:00,  말레피센트 2(디지털),  10,000원",,,01관,2019-10-21,148
"09:40,  가장 보통의 연애(디지털)","12:00,  가장 보통의 연애(디지털),  10,000원","14:20,  가장 보통의 연애(디지털),  10,000원","16:40,  가장 보통의 연애(디지털),  10,000원","19:00,  가장 보통의 연애(디지털),  10,000원","21:20,  가장 보통의 연애(디지털),  10,000원","23:40,  가장 보통의 연애(디지털),  9,000원",,02관,2019-10-21,104
"10:40,  말레피센트 2(디지털),  8,000원","13:10,  말레피센트 2(디지털),  10,000원","15:40,  말레피센트 2(디지털),  10,000원","18:10,  말레피센트 2(디지털),  10,000원","20:40,  말레피센트 2(디지털),  10,000원","23:10,  말레피센트 2(디지털),  9,000원",,,03관,2019-10-21,115
"10:20,  퍼펙트맨(디지털),  5,000원","12:50,  제미니 맨(디지털)","15:20,  퍼펙트맨(디지털),  8,000원","17:50,  제미니 맨(디지털),  7,000원","20:20,  퍼펙트맨(디지털),  10,000원","22:50,  제미니 맨(디지털)",,,04관,2019-10-21,94
"10:00,  두번할까요(디지털),  6,000원","12:25,  두번할까요(디지털)","14:45,  조커(디지털),  10,000원","17:20,  두번할까요(디지털),  10,000원","19:50,  조커(디지털),  10,000원","22:25,  두번할까요(디지털),  10,000원",,,05관,2019-10-21,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  10,000원","18:35,  조커(디지털),  10,000원","21:10,  조커(디지털),  10,000원","23:45,  조커(디지털),  9,000원",,,06관,2019-10-21,112
"09:30,  조커(디지털)","12:05,  조커(디지털),  10,000원","14:40,  조커(디지털),  10,000원","17:15,  조커(디지털),  10,000원","19:50,  조커(디지털),  10,000원","22:25,  조커(디지털),  10,000원",,,01관,2019-10-22,148
"09:40,  가장 보통의 연애(디지털),  7,000원","12:00,  가장 보통의 연애(디지털)","14:20,  가장 보통의 연애(디지털),  10,000원","16:40,  가장 보통의 연애(디지털),  10,000원","19:00,  가장 보통의 연애(디지털),  10,000원","21:20,  가장 보통의 연애(디지털),  8,000원","23:40,  가장 보통의 연애(디지털),  9,000원",,02관,2019-10-22,104
"10:40,  말레피센트 2(디지털),  7,000원","13:10,  말레피센트 2(디지털),  10,000원","15:40,  말레피센트 2(디지털),  10,000원","18:10,  말레피센트 2(디지털),  10,000원","20:40,  말레피센트 2(디지털),  10,000원","23:10,  말레피센트 2(디지털),  9,000원",,,03관,2019-10-22,115
"10:20,  퍼펙트맨(디지털),  7,000원","12:50,  제미니 맨(디지털)","15:20,  퍼펙트맨(디지털),  10,000원","17:50,  제미니 맨(디지털)","20:20,  퍼펙트맨(디지털),  10,000원","22:50,  제미니 맨(디지털),  8,000원",,,04관,2019-10-22,94
"10:00,  두번할까요(디지털)","12:25,  두번할까요(디지털),  10,000원","14:50,  두번할까요(디지털),  10,000원","17:15,  두번할까요(디지털)","19:40,  두번할까요(디지털),  10,000원","22:05,  두번할까요(디지털),  10,000원",,,05관,2019-10-22,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  10,000원","18:35,  조커(디지털),  10,000원","21:10,  조커(디지털),  10,000원","23:45,  조커(디지털),  9,000원",,,06관,2019-10-22,112
"09:40,  82년생 김지영(디지털),  7,000원","12:10,  82년생 김지영(디지털),  10,000원","14:40,  82년생 김지영(디지털),  10,000원","17:10,  82년생 김지영(디지털),  10,000원","19:40,  82년생 김지영(디지털),  10,000원","22:10,  82년생 김지영(디지털),  10,000원",,,01관,2019-10-23,148
"10:10,  말레피센트 2(디지털),  7,000원","12:40,  말레피센트 2(디지털),  10,000원","15:10,  말레피센트 2(디지털),  10,000원","17:40,  말레피센트 2(디지털),  10,000원","20:10,  말레피센트 2(디지털),  10,000원","22:40,  말레피센트 2(디지털),  10,000원",,,02관,2019-10-23,104
"10:50,  82년생 김지영(디지털),  7,000원","13:20,  82년생 김지영(디지털),  10,000원","15:50,  82년생 김지영(디지털),  10,000원","18:20,  82년생 김지영(디지털),  10,000원","20:50,  82년생 김지영(디지털),  10,000원","23:20,  82년생 김지영(디지털),  9,000원",,,03관,2019-10-23,115
"09:30,  람보 : 라스트 워(디지털),  7,000원","11:45,  퍼펙트맨(디지털),  10,000원","14:15,  람보 : 라스트 워(디지털),  10,000원","16:30,  퍼펙트맨(디지털),  8,000원","19:00,  람보 : 라스트 워(디지털),  10,000원","21:15,  퍼펙트맨(디지털),  10,000원","23:45,  람보 : 라스트 워(디지털),  8,000원",,04관,2019-10-23,94
"10:00,  가장 보통의 연애(디지털),  7,000원","12:20,  가장 보통의 연애(디지털),  10,000원","14:40,  가장 보통의 연애(디지털),  7,500원","17:00,  가장 보통의 연애(디지털),  10,000원","19:20,  가장 보통의 연애(디지털),  10,000원","21:40,  가장 보통의 연애(디지털),  10,000원","24:00,  가장 보통의 연애(디지털),  9,000원",,05관,2019-10-23,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  10,000원","18:35,  조커(디지털),  10,000원","21:10,  조커(디지털),  10,000원","23:45,  조커(디지털),  9,000원",,,06관,2019-10-23,112
"09:40,  82년생 김지영(디지털),  7,000원","12:10,  82년생 김지영(디지털),  8,000원","14:40,  82년생 김지영(디지털),  8,000원","17:10,  82년생 김지영(디지털),  10,000원","19:40,  82년생 김지영(디지털),  10,000원","22:10,  82년생 김지영(디지털),  10,000원",,,01관,2019-10-24,148
"10:10,  말레피센트 2(디지털),  7,000원","12:40,  말레피센트 2(디지털),  10,000원","15:10,  말레피센트 2(디지털),  9,000원","17:40,  말레피센트 2(디지털),  10,000원","20:10,  말레피센트 2(디지털),  10,000원","22:40,  말레피센트 2(디지털),  10,000원",,,02관,2019-10-24,104
"10:50,  82년생 김지영(디지털),  7,000원","13:20,  82년생 김지영(디지털),  10,000원","15:50,  82년생 김지영(디지털),  10,000원","18:20,  82년생 김지영(디지털),  10,000원","20:50,  82년생 김지영(디지털),  10,000원","23:20,  82년생 김지영(디지털),  9,000원",,,03관,2019-10-24,115
"09:30,  스노우 화이트(디지털)","11:50,  람보 : 라스트 워(디지털),  10,000원","14:00,  퍼펙트맨(디지털),  10,000원","16:30,  람보 : 라스트 워(디지털),  10,000원","18:50,  스노우 화이트(디지털)","21:20,  람보 : 라스트 워(디지털),  10,000원","23:50,  스노우 화이트(디지털)",,04관,2019-10-24,94
"10:00,  가장 보통의 연애(디지털),  7,000원","12:20,  가장 보통의 연애(디지털),  10,000원","14:40,  가장 보통의 연애(디지털),  10,000원","17:00,  가장 보통의 연애(디지털),  10,000원","19:20,  가장 보통의 연애(디지털),  8,000원","21:40,  가장 보통의 연애(디지털),  10,000원","24:00,  가장 보통의 연애(디지털),  9,000원",,05관,2019-10-24,104
"10:50,  조커(디지털),  7,000원","13:25,  조커(디지털),  10,000원","16:00,  조커(디지털),  10,000원","18:35,  조커(디지털),  10,000원","21:10,  조커(디지털),  8,000원","23:45,  조커(디지털),  9,000원",,,06관,2019-10-24,112
"09:40,  82년생 김지영(디지털),  8,000원","12:10,  82년생 김지영(디지털),  12,000원","14:40,  82년생 김지영(디지털),  12,000원","17:10,  82년생 김지영(디지털),  12,000원","19:40,  82년생 김지영(디지털),  12,000원","22:10,  82년생 김지영(디지털),  12,000원",,,01관,2019-10-25,148
"10:10,  말레피센트 2(디지털),  8,000원","12:40,  말레피센트 2(디지털),  12,000원","15:10,  말레피센트 2(디지털),  12,000원","17:40,  말레피센트 2(디지털),  12,000원","20:10,  말레피센트 2(디지털),  10,000원","22:40,  말레피센트 2(디지털),  12,000원",,,02관,2019-10-25,104
"10:50,  82년생 김지영(디지털),  8,000원","13:20,  82년생 김지영(디지털),  12,000원","15:50,  82년생 김지영(디지털),  12,000원","18:20,  82년생 김지영(디지털),  12,000원","20:50,  82년생 김지영(디지털),  12,000원","23:20,  82년생 김지영(디지털),  10,000원",,,03관,2019-10-25,115
