상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-09-22,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","14:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","15:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","16:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)",,,,386
2019-09-24,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-25,만화영화상영관,"15:00,  파밍 보이즈(디지털),  0원",,,,,,,386
2019-09-26,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-28,만화영화상영관,"11:30,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-10-08,만화영화상영관,"10:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-10-18,만화영화상영관,"12:30,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-10-25,만화영화상영관,"10:50,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-10-27,만화영화상영관,"13:00,  너의 이름은.(디지털)",,,,,,,386
2019-10-29,만화영화상영관,"15:00,  너의 이름은.(디지털)",,,,,,,386
2019-10-30,만화영화상영관,"11:00,  너의 이름은.(디지털)",,,,,,,386
2019-10-31,만화영화상영관,"13:00,  너의 이름은.(디지털)",,,,,,,386
