상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2015-01-14,03관,"09:50,  허삼관(디지털),  6,000원","12:20,  마다가스카의 펭귄(디지털더빙),  9,000원","14:20,  허삼관(디지털),  9,000원","16:50,  허삼관(디지털),  9,000원","19:20,  허삼관(디지털),  9,000원","21:50,  허삼관(디지털),  9,000원",,,,,,184
2015-01-14,04관,"10:10,  오늘의 연애(디지털),  6,000원","12:35,  국제시장(디지털),  9,000원","15:05,  오늘의 연애(디지털),  9,000원","17:30,  오늘의 연애(디지털),  9,000원","19:55,  오늘의 연애(디지털),  9,000원","22:20,  오늘의 연애(디지털),  9,000원",,,,,,184
2015-01-14,05관,"09:30,  박물관이 살아있다 : 비밀의 무덤(디지털),  6,000원","11:30,  언브로큰(디지털),  9,000원","14:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","16:10,  패딩턴(디지털더빙),  9,000원","18:05,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","20:05,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","22:05,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원",,,,,121
2015-01-14,06관,"09:45,  국제시장(디지털),  6,000원","12:20,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  9,000원","14:25,  국제시장(디지털),  9,000원","17:00,  국제시장(디지털),  9,000원","19:35,  국제시장(디지털),  9,000원","22:10,  국제시장(디지털),  9,000원",,,,,,132
2015-01-15,03관,"09:30,  허삼관(디지털),  6,000원","12:00,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  9,000원","14:05,  허삼관(디지털),  9,000원","16:40,  마다가스카의 펭귄(디지털더빙),  9,000원","19:05,  허삼관(디지털),  9,000원","21:35,  허삼관(디지털),  9,000원",,,,,,184
2015-01-15,04관,"09:45,  오늘의 연애(디지털),  6,000원","12:10,  국제시장(디지털),  9,000원","14:45,  오늘의 연애(디지털),  9,000원","17:10,  오늘의 연애(디지털),  9,000원","19:35,  오늘의 연애(디지털),  9,000원","22:00,  오늘의 연애(디지털),  9,000원",,,,,,184
2015-01-15,05관,"10:00,  마다가스카의 펭귄(디지털더빙),  6,000원","12:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","14:05,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","16:10,  패딩턴(디지털더빙),  9,000원","18:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","20:15,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","22:20,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원",,,,,121
2015-01-15,06관,"09:40,  국제시장(디지털),  6,000원","12:15,  오늘의 연애(디지털),  9,000원","14:40,  국제시장(디지털),  9,000원","17:15,  국제시장(디지털),  9,000원","19:50,  국제시장(디지털),  8,500원","22:25,  국제시장(디지털),  9,000원",,,,,,132
2015-01-16,03관,"09:25,  허삼관(디지털),  6,000원","11:55,  마다가스카의 펭귄(디지털더빙),  10,000원","13:55,  허삼관(디지털),  10,000원","16:30,  마다가스카의 펭귄(디지털더빙),  10,000원","18:55,  허삼관(디지털),  10,000원","21:25,  허삼관(디지털),  10,000원","23:55,  허삼관(디지털),  8,000원",,,,,184
2015-01-16,04관,"10:10,  국제시장(디지털),  6,000원","12:45,  국제시장(디지털),  10,000원","15:20,  국제시장(디지털),  10,000원","17:55,  국제시장(디지털),  10,000원","20:30,  국제시장(디지털),  10,000원","23:05,  국제시장(디지털),  8,000원",,,,,,184
2015-01-16,05관,"09:35,  박물관이 살아있다 : 비밀의 무덤(디지털),  6,000원","11:35,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","13:35,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  10,000원","15:35,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","17:35,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","19:40,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","21:45,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","23:50,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원",,,,121
2015-01-16,06관,"09:55,  오늘의 연애(디지털),  6,000원","12:20,  오늘의 연애(디지털),  10,000원","14:45,  오늘의 연애(디지털),  10,000원","17:10,  패딩턴(디지털더빙),  10,000원","19:10,  오늘의 연애(디지털),  10,000원","21:35,  오늘의 연애(디지털),  10,000원","24:00,  오늘의 연애(디지털),  8,000원",,,,,132
2015-01-17,03관,"09:40,  오늘의 연애(디지털),  6,000원","12:10,  마다가스카의 펭귄(디지털더빙),  10,000원","14:15,  마다가스카의 펭귄(디지털더빙),  10,000원","16:20,  오늘의 연애(디지털),  10,000원","18:50,  오늘의 연애(디지털),  10,000원","21:20,  오늘의 연애(디지털),  10,000원","23:50,  오늘의 연애(디지털),  8,000원",,,,,184
2015-01-17,04관,"09:50,  국제시장(디지털),  6,000원","12:30,  국제시장(디지털),  10,000원","15:10,  국제시장(디지털),  10,000원","17:50,  국제시장(디지털),  10,000원","20:30,  국제시장(디지털),  10,000원","23:10,  국제시장(디지털),  8,000원",,,,,,184
2015-01-17,05관,"09:20,  허삼관(디지털),  6,000원","11:55,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","14:05,  패딩턴(디지털더빙),  10,000원","16:10,  마다가스카의 펭귄(디지털더빙),  10,000원","18:15,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","20:25,  허삼관(디지털),  10,000원","23:00,  허삼관(디지털),  8,000원",,,,,121
2015-01-17,06관,"09:30,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  6,000원","11:35,  오늘의 연애(디지털),  10,000원","14:00,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  10,000원","16:05,  국제시장(디지털),  10,000원","18:40,  국제시장(디지털),  10,000원","21:15,  국제시장(디지털),  10,000원","23:50,  국제시장(디지털),  8,000원",,,,,132
2015-01-18,03관,"10:10,  오늘의 연애(디지털),  6,000원","12:40,  마다가스카의 펭귄(디지털더빙),  10,000원","14:45,  마다가스카의 펭귄(디지털더빙),  10,000원","16:50,  오늘의 연애(디지털),  10,000원","19:20,  오늘의 연애(디지털),  10,000원","21:50,  오늘의 연애(디지털),  10,000원",,,,,,184
2015-01-18,04관,"09:20,  국제시장(디지털),  6,000원","11:55,  국제시장(디지털),  10,000원","14:30,  국제시장(디지털),  10,000원","17:05,  국제시장(디지털),  10,000원","19:40,  국제시장(디지털),  10,000원","22:15,  국제시장(디지털),  10,000원",,,,,,184
2015-01-18,05관,"09:40,  허삼관(디지털),  6,000원","12:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","14:15,  패딩턴(디지털더빙),  10,000원","16:15,  허삼관(디지털),  10,000원","18:45,  박물관이 살아있다 : 비밀의 무덤(디지털),  10,000원","20:50,  허삼관(디지털),  10,000원",,,,,,121
2015-01-18,06관,"09:30,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  6,000원","11:40,  오늘의 연애(디지털),  10,000원","14:10,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  10,000원","16:20,  국제시장(디지털),  10,000원","19:00,  국제시장(디지털),  10,000원","21:40,  국제시장(디지털),  10,000원",,,,,,132
2015-01-19,03관,"10:05,  오늘의 연애(디지털),  6,000원","12:30,  오늘의 연애(디지털),  9,000원","14:55,  오늘의 연애(디지털),  9,000원","17:20,  오늘의 연애(디지털),  9,000원","19:45,  오늘의 연애(디지털),  9,000원","22:10,  오늘의 연애(디지털),  9,000원",,,,,,184
2015-01-19,04관,"09:20,  국제시장(디지털),  6,000원","11:55,  오늘의 연애(디지털),  9,000원","14:20,  국제시장(디지털),  9,000원","16:55,  국제시장(디지털),  9,000원","19:30,  국제시장(디지털),  9,000원","22:05,  국제시장(디지털),  9,000원",,,,,,184
2015-01-19,05관,"09:35,  박물관이 살아있다 : 비밀의 무덤(디지털),  6,000원","11:35,  패딩턴(디지털더빙),  9,000원","13:30,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","15:30,  국제시장(디지털),  9,000원","18:00,  국제시장(디지털),  9,000원","20:30,  국제시장(디지털),  9,000원",,,,,,121
2015-01-19,06관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  9,000원","13:55,  마다가스카의 펭귄(디지털더빙),  8,000원","15:55,  허삼관(디지털),  9,000원","18:25,  허삼관(디지털),  9,000원","20:55,  허삼관(디지털),  9,000원",,,,,,132
