상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,좌석수
2019-09-20,01관,"09:30,  나쁜 녀석들: 더 무비(디지털),  6,000원","11:45,  나쁜 녀석들: 더 무비(디지털)","14:00,  타짜: 원 아이드 잭(디지털),  5,500원","16:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:25,  애드 아스트라(디지털),  8,000원","23:50,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,211
2019-09-20,02관,"09:00,  애드 아스트라(디지털),  5,000원","11:25,  예스터데이(디지털),  6,000원","13:45,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:00,  애드 아스트라(디지털),  8,000원","18:25,  예스터데이(디지털),  8,000원","20:45,  타짜: 원 아이드 잭(디지털),  8,000원","23:25,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,117
2019-09-21,01관,"09:20,  나쁜 녀석들: 더 무비(디지털),  5,650원","11:35,  타짜: 원 아이드 잭(디지털),  8,000원","14:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:30,  애드 아스트라(디지털),  8,000원","18:55,  예스터데이(디지털),  8,000원","21:10,  타짜: 원 아이드 잭(디지털),  8,000원","23:50,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,211
2019-09-21,02관,"09:35,  타짜: 원 아이드 잭(디지털),  5,000원","12:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:30,  타짜: 원 아이드 잭(디지털),  8,000원","17:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:25,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:40,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:55,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,117
2019-09-22,01관,"09:00,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:15,  타짜: 원 아이드 잭(디지털),  8,000원","13:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:25,  애드 아스트라(디지털),  8,000원","20:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:05,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,211
2019-09-22,02관,"09:20,  타짜: 원 아이드 잭(디지털),  5,000원","11:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:00,  예스터데이(디지털),  5,000원","16:20,  타짜: 원 아이드 잭(디지털),  8,000원","19:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:20,  타짜: 원 아이드 잭(디지털),  8,000원","24:00,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,117
2019-09-23,01관,"09:10,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:25,  나쁜 녀석들: 더 무비(디지털),  8,000원","13:40,  나쁜 녀석들: 더 무비(디지털),  0원","15:55,  애드 아스트라(디지털),  9,000원","18:20,  타짜: 원 아이드 잭(디지털),  8,000원","21:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:15,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,211
2019-09-23,02관,"09:00,  타짜: 원 아이드 잭(디지털)","11:40,  예스터데이(디지털)","14:00,  타짜: 원 아이드 잭(디지털),  8,000원","16:40,  나쁜 녀석들: 더 무비(디지털),  6,000원","18:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:10,  타짜: 원 아이드 잭(디지털),  8,000원","23:50,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,117
2019-09-24,01관,"09:10,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:25,  나쁜 녀석들: 더 무비(디지털),  6,000원","13:40,  나쁜 녀석들: 더 무비(디지털),  8,000원","15:55,  애드 아스트라(디지털),  8,000원","18:20,  타짜: 원 아이드 잭(디지털),  8,000원","21:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:15,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,211
2019-09-24,02관,"09:00,  타짜: 원 아이드 잭(디지털),  5,000원","11:40,  예스터데이(디지털)","14:00,  타짜: 원 아이드 잭(디지털),  6,000원","16:40,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:55,  나쁜 녀석들: 더 무비(디지털),  4,000원","21:10,  타짜: 원 아이드 잭(디지털),  6,000원","23:50,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,117
2019-09-25,01관,"09:30,  장사리 : 잊혀진 영웅들(디지털),  5,000원",,"13:50,  장사리 : 잊혀진 영웅들(디지털),  8,000원","15:55,  애드 아스트라(디지털),  8,000원","18:20,  장사리 : 잊혀진 영웅들(디지털),  5,000원","20:25,  장사리 : 잊혀진 영웅들(디지털),  6,000원","22:30,  원스 어폰 어 타임... 인 할리우드(디지털),  6,000원",,,,,,,211
2019-09-25,02관,"09:40,  양자물리학(디지털),  6,000원",,"14:05,  양자물리학(디지털),  8,000원","16:25,  장사리 : 잊혀진 영웅들(디지털),  8,000원","18:50,  나쁜 녀석들: 더 무비(디지털),  5,000원","21:00,  양자물리학(디지털),  5,000원","23:20,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-09-26,01관,"09:10,  장사리 : 잊혀진 영웅들(디지털),  5,000원","11:15,  원스 어폰 어 타임... 인 할리우드(디지털),  8,000원","14:20,  장사리 : 잊혀진 영웅들(디지털),  6,000원","16:30,  장사리 : 잊혀진 영웅들(디지털)","18:40,  장사리 : 잊혀진 영웅들(디지털)","20:50,  장사리 : 잊혀진 영웅들(디지털),  6,000원","23:00,  양자물리학(디지털),  6,000원",,,,,,,211
2019-09-26,02관,"09:50,  양자물리학(디지털),  5,000원","12:15,  나쁜 녀석들: 더 무비(디지털)","14:35,  양자물리학(디지털),  8,000원","17:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:15,  양자물리학(디지털),  6,000원","21:45,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:50,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-09-27,01관,"09:30,  장사리 : 잊혀진 영웅들(디지털)","11:35,  나쁜 녀석들: 더 무비(디지털),  8,000원","13:50,  장사리 : 잊혀진 영웅들(디지털),  8,000원","15:55,  장사리 : 잊혀진 영웅들(디지털),  8,000원","18:00,  양자물리학(디지털),  8,000원","20:20,  장사리 : 잊혀진 영웅들(디지털),  8,000원","22:30,  양자물리학(디지털),  6,000원",,,,,,,211
2019-09-27,02관,"09:10,  양자물리학(디지털),  6,000원","11:30,  원스 어폰 어 타임... 인 할리우드(디지털)","14:35,  양자물리학(디지털),  6,000원","16:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:10,  장사리 : 잊혀진 영웅들(디지털),  8,000원","21:15,  양자물리학(디지털),  8,000원","23:30,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-09-28,01관,"09:00,  장사리 : 잊혀진 영웅들(디지털),  5,000원","11:05,  장사리 : 잊혀진 영웅들(디지털),  8,000원","13:10,  양자물리학(디지털),  8,000원","15:30,  퍼펙트맨(디지털),  8,000원","17:50,  양자물리학(디지털),  8,000원","20:10,  퍼펙트맨(디지털),  8,000원","22:30,  양자물리학(디지털),  8,000원",,,,,,,211
2019-09-28,02관,"09:40,  양자물리학(디지털),  5,000원","12:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:15,  장사리 : 잊혀진 영웅들(디지털),  8,000원","16:20,  양자물리학(디지털),  8,000원","18:40,  장사리 : 잊혀진 영웅들(디지털),  8,000원","20:45,  장사리 : 잊혀진 영웅들(디지털),  8,000원","22:50,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-09-29,01관,"09:40,  장사리 : 잊혀진 영웅들(디지털),  6,000원","11:45,  장사리 : 잊혀진 영웅들(디지털),  8,000원","14:00,  퍼펙트맨(디지털),  8,000원","16:20,  장사리 : 잊혀진 영웅들(디지털),  8,000원","18:25,  장사리 : 잊혀진 영웅들(디지털),  8,000원","20:30,  장사리 : 잊혀진 영웅들(디지털),  8,000원","22:35,  양자물리학(디지털),  6,000원",,,,,,,211
2019-09-29,02관,"09:50,  양자물리학(디지털),  5,000원","12:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:30,  장사리 : 잊혀진 영웅들(디지털),  8,000원","16:35,  양자물리학(디지털),  8,000원","19:00,  퍼펙트맨(디지털),  8,000원","21:20,  양자물리학(디지털),  8,000원","23:40,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-09-30,01관,"10:00,  장사리 : 잊혀진 영웅들(디지털),  6,000원","12:05,  장사리 : 잊혀진 영웅들(디지털),  5,000원","14:10,  장사리 : 잊혀진 영웅들(디지털),  8,000원","16:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:30,  장사리 : 잊혀진 영웅들(디지털),  8,000원","20:35,  장사리 : 잊혀진 영웅들(디지털),  8,000원","22:40,  양자물리학(디지털),  6,000원",,,,,,,211
2019-09-30,02관,"10:10,  양자물리학(디지털),  5,000원","12:30,  나쁜 녀석들: 더 무비(디지털)","14:45,  양자물리학(디지털),  8,000원","17:05,  장사리 : 잊혀진 영웅들(디지털)","19:10,  양자물리학(디지털),  8,000원","21:30,  양자물리학(디지털),  8,000원","23:50,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-10-01,01관,"10:00,  장사리 : 잊혀진 영웅들(디지털)","12:05,  장사리 : 잊혀진 영웅들(디지털)","14:10,  장사리 : 잊혀진 영웅들(디지털),  8,000원","16:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:30,  장사리 : 잊혀진 영웅들(디지털),  8,000원","20:35,  장사리 : 잊혀진 영웅들(디지털),  9,000원","22:40,  양자물리학(디지털),  6,000원",,,,,,,211
2019-10-01,02관,"10:10,  양자물리학(디지털),  5,000원","12:30,  나쁜 녀석들: 더 무비(디지털),  0원","14:45,  양자물리학(디지털),  5,000원","17:05,  장사리 : 잊혀진 영웅들(디지털),  8,000원","19:10,  양자물리학(디지털),  8,000원","21:30,  양자물리학(디지털),  6,000원","23:50,  장사리 : 잊혀진 영웅들(디지털),  6,000원",,,,,,,117
2019-10-02,01관,"09:25,  조커(디지털),  6,000원","11:50,  퍼펙트맨(디지털),  4,000원","14:10,  조커(디지털),  8,000원","16:35,  퍼펙트맨(디지털),  6,000원","19:00,  조커(디지털),  9,000원","21:25,  조커(디지털),  8,000원","23:50,  조커(디지털),  6,000원",,,,,,,211
2019-10-02,02관,"09:30,  가장 보통의 연애(디지털),  6,000원","11:40,  가장 보통의 연애(디지털),  8,000원","13:50,  퍼펙트맨(디지털),  8,000원","16:10,  가장 보통의 연애(디지털),  8,000원","18:30,  가장 보통의 연애(디지털),  8,000원","20:50,  가장 보통의 연애(디지털),  8,000원","23:00,  가장 보통의 연애(디지털),  6,000원",,,,,,,117
2019-10-03,01관,"09:10,  조커(디지털),  6,000원","11:35,  조커(디지털),  8,000원","14:00,  조커(디지털),  8,000원","16:25,  조커(디지털),  8,000원","18:50,  조커(디지털),  8,000원","21:15,  조커(디지털),  8,000원","23:40,  조커(디지털),  6,000원",,,,,,,211
2019-10-03,02관,"09:50,  가장 보통의 연애(디지털),  5,000원","12:00,  퍼펙트맨(디지털),  8,000원","14:30,  가장 보통의 연애(디지털),  8,000원","16:40,  가장 보통의 연애(디지털),  8,000원","19:30,  가장 보통의 연애(디지털),  8,000원","21:40,  가장 보통의 연애(디지털),  8,000원","23:50,  가장 보통의 연애(디지털),  6,000원",,,,,,,117
2019-10-04,01관,"09:20,  조커(디지털),  5,000원","11:45,  조커(디지털),  8,000원","14:10,  조커(디지털),  8,000원","16:35,  조커(디지털),  8,000원","19:00,  조커(디지털),  8,000원","21:25,  조커(디지털),  8,000원","23:50,  조커(디지털),  6,000원",,,,,,,211
2019-10-04,02관,"09:10,  가장 보통의 연애(디지털),  5,000원","11:20,  퍼펙트맨(디지털),  6,000원","13:40,  가장 보통의 연애(디지털),  8,000원","15:50,  가장 보통의 연애(디지털),  8,000원","18:00,  조커(디지털),  6,000원","20:25,  가장 보통의 연애(디지털),  8,000원","22:35,  가장 보통의 연애(디지털),  6,000원",,,,,,,117
2019-10-05,01관,"09:30,  조커(디지털),  5,000원","11:55,  조커(디지털),  6,000원","14:20,  조커(디지털),  8,000원","16:45,  조커(디지털),  8,000원","19:10,  조커(디지털),  8,000원","21:35,  조커(디지털),  8,000원","24:00,  조커(디지털),  6,000원",,,,,,,211
2019-10-05,02관,"09:20,  가장 보통의 연애(디지털),  5,000원","11:30,  퍼펙트맨(디지털),  6,000원","13:50,  가장 보통의 연애(디지털),  8,000원","16:00,  퍼펙트맨(디지털),  7,000원","18:20,  가장 보통의 연애(디지털),  8,000원","20:30,  조커(디지털),  8,000원","23:00,  조커(디지털),  6,000원",,,,,,,117
2019-10-06,01관,"09:20,  조커(디지털),  6,000원","11:45,  조커(디지털),  8,000원","14:10,  조커(디지털),  8,000원","16:35,  조커(디지털),  8,000원","19:00,  조커(디지털),  8,000원","21:25,  조커(디지털),  8,000원","23:50,  조커(디지털),  6,000원",,,,,,,211
2019-10-06,02관,"09:10,  가장 보통의 연애(디지털),  5,000원","11:20,  퍼펙트맨(디지털),  7,000원","13:40,  가장 보통의 연애(디지털),  8,000원","15:50,  조커(디지털),  6,000원","18:15,  퍼펙트맨(디지털),  9,000원","20:35,  가장 보통의 연애(디지털),  8,000원","22:45,  조커(디지털),  6,000원",,,,,,,117
2019-10-07,01관,"09:00,  조커(디지털),  5,000원","11:25,  조커(디지털)","13:50,  조커(디지털),  8,000원","16:15,  조커(디지털),  8,000원","18:40,  조커(디지털),  8,000원","21:30,  조커(디지털),  8,000원","23:50,  가장 보통의 연애(디지털)",,,,,,,211
2019-10-07,02관,"09:30,  가장 보통의 연애(디지털),  6,000원","11:40,  퍼펙트맨(디지털),  8,000원","14:00,  가장 보통의 연애(디지털),  6,000원","16:10,  퍼펙트맨(디지털),  8,000원","18:30,  가장 보통의 연애(디지털),  8,000원","20:40,  퍼펙트맨(디지털),  6,000원","23:05,  조커(디지털),  6,000원",,,,,,,117
2019-10-08,01관,"09:00,  조커(디지털),  5,000원","11:25,  조커(디지털),  8,000원","13:50,  조커(디지털),  7,000원","16:15,  조커(디지털),  6,000원","18:40,  조커(디지털),  8,000원","21:30,  조커(디지털),  8,000원","23:50,  가장 보통의 연애(디지털),  6,000원",,,,,,,211
2019-10-08,02관,"09:30,  가장 보통의 연애(디지털),  6,000원",,"14:00,  가장 보통의 연애(디지털),  8,000원","16:10,  퍼펙트맨(디지털),  8,000원","18:30,  가장 보통의 연애(디지털),  8,000원","20:40,  퍼펙트맨(디지털),  8,000원","23:05,  조커(디지털),  6,000원",,,,,,,117
2019-10-09,01관,"09:20,  조커(디지털),  5,480원","11:45,  조커(디지털),  8,000원","14:10,  조커(디지털),  8,000원","16:35,  조커(디지털),  8,000원","19:00,  조커(디지털),  8,000원","21:25,  조커(디지털),  8,000원","23:50,  가장 보통의 연애(디지털),  6,000원",,,,,,,211
2019-10-09,02관,"09:00,  가장 보통의 연애(디지털),  5,000원","11:10,  제미니 맨(디지털),  8,000원","13:30,  가장 보통의 연애(디지털),  9,000원","15:40,  퍼펙트맨(디지털),  8,000원","17:55,  제미니 맨(디지털)","20:15,  가장 보통의 연애(디지털),  8,000원","22:30,  조커(디지털),  6,000원",,,,,,,117
2019-10-10,01관,"09:20,  조커(디지털),  5,000원","11:45,  조커(디지털),  6,000원","14:10,  조커(디지털),  7,000원","16:35,  조커(디지털),  8,000원","19:00,  조커(디지털),  8,000원","21:25,  조커(디지털),  8,000원","23:50,  조커(디지털),  6,000원",,,,,,,211
2019-10-10,02관,"09:10,  가장 보통의 연애(디지털),  5,000원","11:20,  제미니 맨(디지털),  8,000원","13:40,  퍼펙트맨(디지털),  8,000원","15:55,  가장 보통의 연애(디지털),  6,000원","18:05,  퍼펙트맨(디지털),  8,000원","20:20,  가장 보통의 연애(디지털),  8,000원","22:30,  조커(디지털),  6,000원",,,,,,,117
2019-10-11,01관,"09:10,  조커(디지털),  5,000원","11:35,  조커(디지털),  8,000원","14:00,  조커(디지털)","16:25,  조커(디지털),  8,000원","18:50,  조커(디지털),  8,000원","21:15,  조커(디지털),  8,000원","23:40,  조커(디지털),  6,000원",,,,,,,211
2019-10-11,02관,"09:00,  가장 보통의 연애(디지털),  5,000원","11:10,  제미니 맨(디지털),  8,000원","13:30,  퍼펙트맨(디지털),  6,000원","15:45,  가장 보통의 연애(디지털),  8,000원","17:55,  퍼펙트맨(디지털),  8,000원","20:10,  가장 보통의 연애(디지털),  9,000원","22:20,  가장 보통의 연애(디지털),  6,000원",,,,,,,117
2019-10-12,01관,"09:20,  조커(디지털),  5,000원","11:45,  조커(디지털),  8,000원","14:10,  조커(디지털),  8,000원","16:35,  조커(디지털),  8,000원","19:00,  조커(디지털),  8,000원","21:25,  조커(디지털),  8,000원","23:50,  조커(디지털),  6,000원",,,,,,,211
