상영일자,상영관,1회,2회,3회,좌석수
2018-08-31,01관,"19:40,  서치(디지털),  20,000원","21:30,  너의 결혼식(디지털),  20,000원","23:30,  서치(디지털),  20,000원",200
2018-08-31,02관,"19:50,  상류사회(디지털),  20,000원","22:10,  상류사회(디지털),  20,000원",,120
2018-09-01,01관,"19:40,  서치(디지털),  20,000원","21:30,  너의 결혼식(디지털),  20,000원","23:30,  서치(디지털),  20,000원",200
2018-09-01,02관,"19:50,  상류사회(디지털),  20,000원","22:10,  상류사회(디지털),  20,000원",,120
2018-09-02,01관,"19:40,  서치(디지털),  20,000원","21:30,  너의 결혼식(디지털),  20,000원","23:30,  서치(디지털),  20,000원",200
2018-09-02,02관,"19:50,  상류사회(디지털),  20,000원","22:10,  상류사회(디지털),  20,000원",,120
2018-09-03,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-03,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-04,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-04,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-05,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-05,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-06,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-06,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-07,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-07,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-08,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-08,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-09,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-09,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-10,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-10,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-11,01관,"19:30,  서치(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",200
2018-09-11,02관,"19:40,  너의 결혼식(디지털),  20,000원","21:40,  상류사회(디지털),  20,000원",,120
2018-09-12,01관,"19:30,  물괴(디지털),  20,000원","21:30,  물괴(디지털),  20,000원","23:25,  물괴(디지털),  20,000원",200
2018-09-12,02관,"19:20,  더 프레데터(디지털),  20,000원","21:15,  더 프레데터(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",120
2018-09-13,01관,"19:30,  물괴(디지털),  20,000원","21:30,  물괴(디지털),  20,000원","23:25,  물괴(디지털),  20,000원",200
2018-09-13,02관,"19:20,  더 프레데터(디지털),  20,000원","21:15,  더 프레데터(디지털),  20,000원","23:10,  상류사회(디지털),  20,000원",120
2018-09-14,01관,"19:30,  물괴(디지털),  20,000원","21:30,  물괴(디지털),  20,000원","23:25,  물괴(디지털),  20,000원",200
2018-09-14,02관,"19:20,  더 프레데터(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  더 프레데터(디지털),  20,000원",120
2018-09-15,01관,"19:30,  물괴(디지털),  20,000원","21:30,  물괴(디지털),  20,000원","23:25,  물괴(디지털),  20,000원",200
2018-09-15,02관,"19:20,  더 프레데터(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  더 프레데터(디지털),  20,000원",120
2018-09-16,01관,"19:30,  물괴(디지털),  20,000원","21:30,  물괴(디지털),  20,000원","23:25,  물괴(디지털),  20,000원",200
2018-09-16,02관,"19:20,  더 프레데터(디지털),  20,000원","21:20,  서치(디지털),  20,000원","23:10,  더 프레데터(디지털),  20,000원",120
2018-09-17,01관,"19:50,  물괴(디지털),  20,000원","21:50,  물괴(디지털),  20,000원",,200
2018-09-17,02관,"19:45,  더 프레데터(디지털),  20,000원","21:45,  서치(디지털),  20,000원",,120
2018-09-18,01관,"19:50,  물괴(디지털),  20,000원","21:50,  물괴(디지털),  20,000원",,200
2018-09-18,02관,"19:45,  더 프레데터(디지털),  20,000원","21:45,  서치(디지털),  20,000원",,120
2018-09-19,01관,"19:30,  안시성(디지털),  20,000원","21:55,  안시성(디지털),  20,000원",,200
2018-09-19,02관,"19:25,  명당(디지털),  20,000원","21:40,  명당(디지털),  20,000원","23:50,  물괴(디지털),  20,000원",120
2018-09-20,01관,"19:30,  안시성(디지털),  20,000원","21:55,  안시성(디지털),  20,000원",,200
2018-09-20,02관,"19:35,  명당(디지털),  20,000원","21:50,  명당(디지털),  20,000원",,120
2018-09-21,01관,"19:30,  안시성(디지털),  20,000원","21:55,  안시성(디지털),  20,000원","24:30,  더 프레데터(디지털)",200
2018-09-21,02관,"19:25,  명당(디지털),  20,000원","21:40,  명당(디지털),  20,000원","23:50,  물괴(디지털)",120
2018-09-22,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-22,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-23,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-23,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-24,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-24,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-25,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-25,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-26,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-26,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-27,01관,"19:35,  안시성(디지털),  20,000원","22:00,  안시성(디지털),  20,000원",,200
2018-09-27,02관,"19:30,  명당(디지털),  20,000원","21:50,  명당(디지털),  20,000원",,120
2018-09-28,01관,"19:35,  안시성(디지털),  20,000원","22:00,  안시성(디지털),  20,000원",,200
2018-09-28,02관,"19:30,  명당(디지털),  20,000원","21:50,  명당(디지털),  20,000원",,120
2018-09-29,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-29,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-09-30,01관,"19:35,  안시성(디지털),  20,000원","22:10,  안시성(디지털),  20,000원",,200
2018-09-30,02관,"19:30,  명당(디지털),  20,000원","22:00,  명당(디지털),  20,000원",,120
2018-10-01,01관,"19:35,  안시성(디지털),  20,000원","22:00,  안시성(디지털),  20,000원",,200
2018-10-01,02관,"19:30,  명당(디지털),  20,000원","21:50,  명당(디지털),  20,000원",,120
2018-10-02,01관,"19:35,  안시성(디지털),  20,000원","22:00,  안시성(디지털),  20,000원",,200
2018-10-02,02관,"19:30,  명당(디지털),  20,000원","21:50,  명당(디지털),  20,000원",,120
2018-10-03,01관,"19:25,  베놈(디지털),  20,000원","21:30,  베놈(디지털),  20,000원","23:25,  안시성(디지털),  20,000원",200
2018-10-03,02관,"19:35,  암수살인(디지털),  20,000원","21:40,  암수살인(디지털),  20,000원",,120
2018-10-04,01관,"19:35,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원","23:10,  암수살인(디지털),  20,000원",200
2018-10-04,02관,"19:25,  베놈(디지털),  20,000원","21:20,  베놈(디지털),  20,000원",,120
2018-10-05,01관,"19:35,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원","23:10,  암수살인(디지털),  20,000원",200
2018-10-05,02관,"19:25,  베놈(디지털),  20,000원","21:20,  베놈(디지털),  20,000원",,120
2018-10-06,01관,"19:35,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원","23:10,  암수살인(디지털),  20,000원",200
2018-10-06,02관,"19:25,  베놈(디지털),  20,000원","21:20,  베놈(디지털),  20,000원",,120
2018-10-07,01관,"19:35,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원",,200
2018-10-07,02관,"19:25,  베놈(디지털),  20,000원","21:25,  베놈(디지털),  20,000원",,120
2018-10-08,01관,"19:40,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원",,200
2018-10-08,02관,"19:30,  베놈(디지털),  20,000원","21:25,  베놈(디지털),  20,000원",,120
2018-10-09,01관,"19:40,  암수살인(디지털),  20,000원","21:45,  암수살인(디지털),  20,000원",,200
2018-10-09,02관,"19:30,  스타 이즈 본(디지털),  20,000원","21:55,  베놈(디지털),  20,000원",,120
2018-10-10,01관,"19:40,  암수살인(디지털),  20,000원","21:40,  암수살인(디지털),  20,000원",,200
2018-10-10,02관,"19:30,  스타 이즈 본(디지털),  20,000원","21:50,  베놈(디지털),  20,000원",,120
2018-10-11,01관,"19:40,  암수살인(디지털),  20,000원","21:40,  베놈(디지털),  20,000원",,200
2018-10-11,02관,"19:30,  미쓰백(디지털),  20,000원","21:20,  스타 이즈 본(디지털),  20,000원",,120
2018-10-12,01관,"19:40,  암수살인(디지털),  20,000원","21:40,  베놈(디지털),  20,000원",,200
2018-10-12,02관,"19:30,  미쓰백(디지털),  20,000원","21:20,  스타 이즈 본(디지털),  20,000원",,120
2018-10-13,01관,"19:20,  암수살인(디지털),  20,000원","21:20,  암수살인(디지털),  20,000원","23:20,  미쓰백(디지털),  20,000원",200
2018-10-13,02관,"19:40,  베놈(디지털),  20,000원","21:40,  스타 이즈 본(디지털),  20,000원",,120
2018-10-14,01관,"19:20,  암수살인(디지털),  20,000원","21:20,  암수살인(디지털),  20,000원","23:20,  미쓰백(디지털),  20,000원",200
2018-10-14,02관,"19:40,  베놈(디지털),  20,000원","21:40,  스타 이즈 본(디지털),  20,000원",,120
2018-10-15,01관,"19:20,  암수살인(디지털),  20,000원","21:20,  암수살인(디지털),  20,000원","23:20,  미쓰백(디지털),  20,000원",200
2018-10-15,02관,"19:40,  베놈(디지털),  20,000원","21:40,  스타 이즈 본(디지털),  20,000원",,120
2018-10-16,01관,"19:40,  암수살인(디지털),  20,000원","21:40,  스타 이즈 본(디지털),  20,000원",,200
2018-10-16,02관,"19:30,  베놈(디지털),  20,000원","21:30,  미쓰백(디지털),  20,000원",,120
2018-10-17,01관,"19:40,  암수살인(디지털),  20,000원","21:40,  스타 이즈 본(디지털),  20,000원",,200
2018-10-17,02관,"19:30,  베놈(디지털),  20,000원","21:30,  미쓰백(디지털),  20,000원",,120
2018-10-18,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-18,02관,"19:20,  배반의 장미(디지털),  20,000원","21:10,  배반의 장미(디지털),  20,000원","23:00,  스타 이즈 본(디지털),  20,000원",120
2018-10-19,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-19,02관,"19:20,  배반의 장미(디지털),  20,000원","21:10,  배반의 장미(디지털),  20,000원","23:00,  스타 이즈 본(디지털),  20,000원",120
2018-10-20,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-20,02관,"19:20,  배반의 장미(디지털),  20,000원","21:20,  배반의 장미(디지털),  20,000원","23:10,  스타 이즈 본(디지털),  20,000원",120
2018-10-21,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-21,02관,"19:20,  배반의 장미(디지털),  20,000원","21:20,  배반의 장미(디지털),  20,000원","23:10,  스타 이즈 본(디지털),  20,000원",120
2018-10-22,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-22,02관,"19:20,  배반의 장미(디지털),  20,000원","21:20,  배반의 장미(디지털),  20,000원","23:10,  스타 이즈 본(디지털),  20,000원",120
2018-10-23,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-23,02관,"19:30,  배반의 장미(디지털),  20,000원","21:30,  스타 이즈 본(디지털),  20,000원",,120
2018-10-24,01관,"19:30,  퍼스트맨(디지털),  20,000원","22:00,  퍼스트맨(디지털),  20,000원",,200
2018-10-24,02관,"19:30,  배반의 장미(디지털),  20,000원","21:30,  스타 이즈 본(디지털),  20,000원",,120
2018-10-25,01관,"19:30,  창궐(디지털),  20,000원","22:10,  퍼스트맨(디지털),  20,000원",,200
2018-10-25,02관,"19:20,  창궐(디지털),  20,000원","21:40,  창궐(디지털),  20,000원","23:50,  배반의 장미(디지털),  20,000원",120
2018-10-26,01관,"19:30,  창궐(디지털),  20,000원","22:10,  퍼스트맨(디지털),  20,000원",,200
2018-10-26,02관,"19:20,  창궐(디지털),  20,000원","21:40,  창궐(디지털),  20,000원","23:50,  배반의 장미(디지털)",120
2018-10-27,01관,"19:40,  창궐(디지털),  20,000원","22:00,  창궐(디지털),  20,000원",,200
2018-10-27,02관,"19:20,  창궐(디지털),  20,000원","21:30,  퍼스트맨(디지털),  20,000원",,120
2018-10-28,01관,"19:40,  창궐(디지털),  20,000원","22:00,  창궐(디지털),  20,000원",,200
2018-10-28,02관,"19:20,  창궐(디지털),  20,000원","21:30,  퍼스트맨(디지털),  20,000원",,120
2018-10-29,01관,"19:40,  창궐(디지털),  20,000원","22:00,  창궐(디지털),  20,000원",,200
2018-10-29,02관,"19:20,  창궐(디지털),  20,000원","21:40,  퍼스트맨(디지털),  20,000원",,120
2018-10-30,01관,"19:40,  창궐(디지털),  20,000원","22:00,  창궐(디지털),  20,000원",,200
2018-10-30,02관,"19:20,  창궐(디지털),  20,000원","21:40,  퍼스트맨(디지털),  20,000원",,120
2018-10-31,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-10-31,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-01,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-01,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-02,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-02,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-03,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-03,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-04,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-04,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-05,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-05,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-06,01관,"19:30,  완벽한 타인(디지털),  20,000원","21:40,  완벽한 타인(디지털),  20,000원",,200
2018-11-06,02관,"19:30,  창궐(디지털),  20,000원","21:40,  보헤미안 랩소디(디지털),  20,000원",,120
2018-11-07,01관,"19:40,  동네사람들(디지털),  20,000원","21:40,  동네사람들(디지털),  20,000원",,200
