1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"10:30,  쿵푸팬더3(디지털),  9,000원","12:35,  로봇, 소리(디지털)","15:05,  쿵푸팬더3(디지털),  9,000원","17:10,  로봇, 소리(디지털)","19:40,  쿵푸팬더3(디지털),  9,000원","21:45,  쿵푸팬더3(디지털)","23:50,  쿵푸팬더3(디지털)",,샤롯데,2016-01-29,30
"10:30,  쿵푸팬더3(디지털),  9,000원","12:35,  쿵푸팬더3(디지털),  9,000원","14:40,  쿵푸팬더3(디지털),  9,000원","16:45,  쿵푸팬더3(디지털),  9,000원","18:50,  쿵푸팬더3(디지털),  9,000원","20:55,  쿵푸팬더3(디지털),  9,000원","23:00,  쿵푸팬더3(디지털)",,샤롯데,2016-01-30,30
"10:30,  쿵푸팬더3(디지털),  9,000원","12:35,  쿵푸팬더3(디지털)","14:40,  쿵푸팬더3(디지털),  9,000원","16:45,  쿵푸팬더3(디지털),  9,000원","18:50,  쿵푸팬더3(디지털),  9,000원","20:55,  로봇, 소리(디지털)","23:25,  로봇, 소리(디지털),  9,000원",,샤롯데,2016-01-31,30
"10:30,  쿵푸팬더3(디지털)","12:35,  로봇, 소리(디지털)","15:05,  쿵푸팬더3(디지털)","17:10,  쿵푸팬더3(디지털),  8,000원","19:15,  쿵푸팬더3(디지털)","21:20,  쿵푸팬더3(디지털)","23:25,  로봇, 소리(디지털)",,샤롯데,2016-02-01,30
"10:30,  쿵푸팬더3(디지털)","12:35,  로봇, 소리(디지털)","15:05,  쿵푸팬더3(디지털)","17:10,  쿵푸팬더3(디지털),  8,000원","19:15,  쿵푸팬더3(디지털)","21:20,  쿵푸팬더3(디지털)","23:25,  로봇, 소리(디지털)",,샤롯데,2016-02-02,30
"10:10,  검사외전(디지털)","12:45,  검사외전(디지털),  8,000원","15:20,  검사외전(디지털),  8,000원","17:55,  검사외전(디지털),  8,000원","20:30,  검사외전(디지털),  8,000원","23:05,  검사외전(디지털),  8,000원",,,샤롯데,2016-02-03,30
"10:10,  검사외전(디지털),  8,000원","12:45,  검사외전(디지털),  8,000원","15:20,  검사외전(디지털),  8,000원","17:55,  검사외전(디지털),  8,000원","20:30,  검사외전(디지털),  8,000원","23:05,  검사외전(디지털),  8,000원",,,샤롯데,2016-02-04,30
"10:10,  검사외전(디지털)","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-05,30
"10:10,  검사외전(디지털),  9,000원","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-06,30
"10:10,  검사외전(디지털),  9,000원","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-07,30
"10:10,  검사외전(디지털),  9,000원","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-08,30
"10:10,  검사외전(디지털),  9,000원","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-09,30
"10:10,  검사외전(디지털),  9,000원","12:45,  검사외전(디지털),  9,000원","15:20,  검사외전(디지털),  9,000원","17:55,  검사외전(디지털),  9,000원","20:30,  검사외전(디지털),  9,000원","23:05,  검사외전(디지털)",,,샤롯데,2016-02-10,30
"10:30,  검사외전(디지털)","13:05,  검사외전(디지털),  8,000원","15:40,  검사외전(디지털),  8,000원","18:15,  검사외전(디지털),  8,000원","20:50,  검사외전(디지털),  8,000원","23:25,  검사외전(디지털)",,,샤롯데,2016-02-11,30
"10:30,  검사외전(디지털),  9,000원","13:05,  검사외전(디지털),  9,000원","15:40,  검사외전(디지털),  9,000원","18:15,  검사외전(디지털),  9,000원","20:50,  검사외전(디지털),  9,000원","23:25,  검사외전(디지털)",,,샤롯데,2016-02-12,30
"10:30,  검사외전(디지털)","13:05,  검사외전(디지털),  9,000원","15:40,  검사외전(디지털),  9,000원","18:15,  검사외전(디지털),  9,000원","20:50,  검사외전(디지털),  9,000원","23:25,  검사외전(디지털),  9,000원",,,샤롯데,2016-02-13,30
"10:30,  검사외전(디지털)","13:05,  검사외전(디지털),  9,000원","15:40,  검사외전(디지털),  9,000원","18:15,  검사외전(디지털),  9,000원","20:50,  검사외전(디지털),  9,000원","23:25,  검사외전(디지털)",,,샤롯데,2016-02-14,30
"10:30,  검사외전(디지털)","13:05,  검사외전(디지털)","15:40,  검사외전(디지털),  8,000원","18:15,  검사외전(디지털)","20:50,  검사외전(디지털),  8,000원","23:25,  검사외전(디지털)",,,샤롯데,2016-02-15,30
"10:30,  검사외전(디지털)","13:05,  검사외전(디지털)","15:40,  검사외전(디지털),  8,000원","18:15,  검사외전(디지털),  8,000원","20:50,  검사외전(디지털),  8,000원","23:25,  검사외전(디지털)",,,샤롯데,2016-02-16,30
"10:30,  검사외전(디지털)","13:05,  좋아해줘(디지털)","15:40,  데드풀(디지털),  8,000원","18:00,  좋아해줘(디지털)","20:35,  데드풀(디지털),  8,000원","22:55,  데드풀(디지털)",,,샤롯데,2016-02-17,30
"09:45,  검사외전(디지털)","12:20,  좋아해줘(디지털),  8,000원","14:55,  데드풀(디지털),  8,000원","17:15,  좋아해줘(디지털),  8,000원","20:00,  좋아해줘(디지털)","22:35,  데드풀(디지털),  8,000원",,,샤롯데,2016-02-18,30
"10:30,  검사외전(디지털)","13:05,  좋아해줘(디지털)","15:40,  데드풀(디지털)","18:00,  좋아해줘(디지털),  9,000원","20:35,  데드풀(디지털),  9,000원","22:55,  데드풀(디지털),  9,000원",,,샤롯데,2016-02-19,30
"10:30,  데드풀(디지털),  10,000원","12:50,  좋아해줘(디지털),  10,000원","15:25,  데드풀(디지털),  10,000원","17:45,  검사외전(디지털),  10,000원","20:20,  데드풀(디지털),  10,000원","22:40,  데드풀(디지털)",,,샤롯데,2016-02-20,30
"10:30,  데드풀(디지털),  9,000원","12:50,  좋아해줘(디지털),  10,000원","15:25,  데드풀(디지털),  10,000원","17:45,  검사외전(디지털),  10,000원","20:20,  데드풀(디지털),  10,000원","22:40,  데드풀(디지털)",,,샤롯데,2016-02-21,30
"10:30,  데드풀(디지털)","12:50,  좋아해줘(디지털)","15:25,  데드풀(디지털),  9,000원","17:45,  검사외전(디지털)","20:20,  데드풀(디지털),  9,000원","22:40,  데드풀(디지털)",,,샤롯데,2016-02-22,30
"10:30,  데드풀(디지털)","12:50,  좋아해줘(디지털)","15:25,  데드풀(디지털)","17:45,  검사외전(디지털)","20:20,  데드풀(디지털)","22:40,  데드풀(디지털),  9,000원",,,샤롯데,2016-02-23,30
"10:30,  데드풀(디지털)","12:50,  스포트라이트(디지털)","15:30,  데드풀(디지털),  8,000원","17:50,  동주(디지털),  8,000원","20:10,  데드풀(디지털),  8,000원","22:30,  데드풀(디지털)",,,샤롯데,2016-02-24,30
"10:30,  동주(디지털)","12:50,  스포트라이트(디지털)","15:30,  동주(디지털)","17:50,  데드풀(디지털)","20:10,  남과 여(디지털),  8,000원","22:35,  데드풀(디지털)",,,샤롯데,2016-02-25,30
"10:30,  동주(디지털)","12:50,  스포트라이트(디지털)","15:30,  동주(디지털)","17:50,  데드풀(디지털)","20:10,  남과 여(디지털)","22:35,  데드풀(디지털),  9,000원",,,샤롯데,2016-02-26,30
"10:20,  귀향(디지털),  9,000원","13:00,  동주(디지털),  9,000원","15:20,  귀향(디지털),  9,000원","18:00,  동주(디지털),  9,000원","20:20,  귀향(디지털),  9,000원","23:00,  동주(디지털)",,,샤롯데,2016-02-27,30
"10:20,  귀향(디지털),  9,000원","13:00,  동주(디지털)","15:20,  귀향(디지털),  9,000원","18:00,  동주(디지털),  9,000원","20:20,  귀향(디지털)","23:00,  동주(디지털)",,,샤롯데,2016-02-28,30
"10:20,  귀향(디지털)","13:00,  동주(디지털),  8,000원","15:20,  귀향(디지털),  8,000원","18:00,  동주(디지털),  8,000원","20:20,  귀향(디지털),  8,000원","23:00,  동주(디지털),  8,000원",,,샤롯데,2016-02-29,30
"10:20,  귀향(디지털),  9,000원","13:00,  동주(디지털),  9,000원","15:20,  귀향(디지털),  9,000원","18:00,  동주(디지털),  9,000원","20:20,  귀향(디지털),  9,000원","23:00,  동주(디지털)",,,샤롯데,2016-03-01,30
"10:20,  귀향(디지털)","13:00,  동주(디지털)","15:20,  귀향(디지털)","18:00,  동주(디지털),  8,000원","20:20,  귀향(디지털),  8,000원","23:00,  동주(디지털)",,,샤롯데,2016-03-02,30
"09:40,  귀향(디지털)","12:20,  13시간(디지털)","15:15,  귀향(디지털)","17:55,  갓 오브 이집트(디지털),  8,000원","20:35,  귀향(디지털)","23:15,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-03,30
"09:40,  귀향(디지털)","12:20,  13시간(디지털)","15:15,  귀향(디지털)","17:55,  갓 오브 이집트(디지털)","20:35,  귀향(디지털)","23:15,  갓 오브 이집트(디지털),  9,000원",,,샤롯데,2016-03-04,30
"10:00,  귀향(디지털)","12:40,  13시간(디지털)","15:35,  귀향(디지털)","18:15,  갓 오브 이집트(디지털),  9,000원","20:55,  귀향(디지털),  9,000원","23:35,  갓 오브 이집트(디지털),  9,000원",,,샤롯데,2016-03-05,30
"10:00,  귀향(디지털)","12:40,  13시간(디지털)","15:35,  귀향(디지털),  9,000원","18:15,  갓 오브 이집트(디지털),  9,000원","20:55,  귀향(디지털),  9,000원","23:35,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-06,30
"10:00,  귀향(디지털)","12:40,  13시간(디지털)","15:35,  귀향(디지털)","18:15,  갓 오브 이집트(디지털)","20:55,  귀향(디지털),  8,000원","23:35,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-07,30
"10:00,  귀향(디지털)","12:40,  13시간(디지털)","15:35,  귀향(디지털)","18:15,  갓 오브 이집트(디지털)","20:55,  귀향(디지털)","23:35,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-08,30
"10:00,  귀향(디지털)","12:40,  13시간(디지털)","15:35,  귀향(디지털)","18:15,  갓 오브 이집트(디지털),  8,000원","20:55,  귀향(디지털)","23:35,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-09,30
"10:00,  갓 오브 이집트(디지털)","12:40,  조이(디지털)","15:15,  널 기다리며(디지털)","17:35,  갓 오브 이집트(디지털)","20:15,  조이(디지털),  8,000원","22:50,  갓 오브 이집트(디지털)",,,샤롯데,2016-03-10,30
"10:00,  갓 오브 이집트(디지털)","12:40,  조이(디지털)","15:15,  널 기다리며(디지털)","17:35,  갓 오브 이집트(디지털),  9,000원","20:15,  조이(디지털),  9,000원","22:50,  갓 오브 이집트(디지털),  7,000원",,,샤롯데,2016-03-11,30
"10:10,  갓 오브 이집트(디지털)","12:50,  조이(디지털)","15:25,  널 기다리며(디지털),  8,000원","17:45,  갓 오브 이집트(디지털),  8,000원","20:25,  널 기다리며(디지털),  8,000원","22:45,  널 기다리며(디지털)",,,샤롯데,2016-03-12,30
"10:10,  갓 오브 이집트(디지털),  10,000원","12:50,  조이(디지털),  10,000원","15:25,  널 기다리며(디지털),  10,000원","17:45,  갓 오브 이집트(디지털),  8,000원","20:25,  널 기다리며(디지털)","22:45,  널 기다리며(디지털)",,,샤롯데,2016-03-13,30
"10:10,  조이(디지털)","12:45,  갓 오브 이집트(디지털)","15:25,  널 기다리며(디지털)","17:45,  조이(디지털),  8,000원","20:20,  갓 오브 이집트(디지털)","23:00,  널 기다리며(디지털)",,,샤롯데,2016-03-14,30
"10:10,  조이(디지털)","12:45,  갓 오브 이집트(디지털)","15:25,  널 기다리며(디지털)","17:45,  조이(디지털)","20:20,  갓 오브 이집트(디지털),  9,000원","23:00,  널 기다리며(디지털)",,,샤롯데,2016-03-15,30
"10:10,  조이(디지털)","12:45,  갓 오브 이집트(디지털)","15:25,  널 기다리며(디지털),  9,000원","17:45,  조이(디지털)","20:20,  갓 오브 이집트(디지털),  9,000원","23:00,  널 기다리며(디지털),  9,000원",,,샤롯데,2016-03-16,30
,,,,"19:30,  오 마이 그랜파(디지털),  9,000원",,,,샤롯데,2016-03-17,30
"10:30,  런던 해즈 폴른(디지털),  10,000원",,"14:50,  널 기다리며(디지털),  10,000원","17:10,  오 마이 그랜파(디지털),  10,000원",,"21:30,  널 기다리며(디지털),  10,000원","23:50,  오 마이 그랜파(디지털),  9,000원",,샤롯데,2016-03-18,30
,,"14:50,  널 기다리며(디지털),  10,000원","17:10,  오 마이 그랜파(디지털),  10,000원",,,"23:40,  널 기다리며(디지털),  10,000원",,샤롯데,2016-03-19,30
"10:30,  런던 해즈 폴른(디지털),  10,000원",,,,,,"23:40,  널 기다리며(디지털),  10,000원",,샤롯데,2016-03-20,30
,,,,"19:20,  런던 해즈 폴른(디지털),  9,000원",,,,샤롯데,2016-03-21,30
"10:30,  런던 해즈 폴른(디지털),  9,000원",,"14:50,  널 기다리며(디지털),  9,000원","17:10,  오 마이 그랜파(디지털),  9,000원","19:20,  런던 해즈 폴른(디지털),  9,000원",,,,샤롯데,2016-03-22,30
,"12:40,  오 마이 그랜파(디지털),  9,000원",,,,"21:30,  오 마이 그랜파(디지털),  9,000원","23:40,  널 기다리며(디지털),  9,000원",,샤롯데,2016-03-23,30
,,"15:55,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","19:00,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","22:05,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,,샤롯데,2016-03-24,30
,"12:50,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,"19:00,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","22:05,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,,,샤롯데,2016-03-25,30
,"13:35,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","16:40,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","19:45,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","22:50,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,,,샤롯데,2016-03-26,30
"10:30,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","13:35,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","16:40,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","19:45,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","22:50,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,,,샤롯데,2016-03-27,30
"10:30,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","13:35,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,"22:50,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,,샤롯데,2016-03-28,30
"10:30,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","13:35,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","16:40,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","20:00,  오 마이 그랜파(디지털),  9,000원","22:50,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,,샤롯데,2016-03-29,30
"10:10,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원","13:15,  나의 그리스식 웨딩 2(디지털),  9,000원",,,,"23:30,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,샤롯데,2016-03-30,30
,"13:15,  나의 그리스식 웨딩 2(디지털),  9,000원",,"18:25,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,,,샤롯데,2016-03-31,30
"10:10,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","13:15,  나의 그리스식 웨딩 2(디지털),  10,000원","15:20,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","18:25,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  9,000원",,,,,샤롯데,2016-04-01,30
,,"15:10,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","18:15,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,"23:20,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,,샤롯데,2016-04-02,30
"10:00,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,"15:10,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원","18:15,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,"23:20,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  10,000원",,,샤롯데,2016-04-03,30
