순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1972,착한 엄마친구 2 무삭제,2018.8.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
1972,착한 여동생-무삭제,2018.11.16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
1972,착한 자매들 무삭제판,2018.11.12,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
1972,착한 장모 (무삭제),2018.8.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
1972,착한 장모: 사위를 사랑하다,2017.5.4,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,착한 장모: 사위를 사랑하다 (무삭제),2017.7.14,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,착한 장모님들과의 정사,2018.6.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 장모님들과의 정사(감독판),2018.7.11,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 장모들,2018.5.30,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 장모들(무삭제),2018.7.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 처제들 2018,2018.10.30,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 처제들 2018 (감독판),2018.11.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,착한 처형 : 아내를 대신하다,2017.8.17,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
1972,착한 처형 : 아내를 대신하다 무삭제판,2018.3.7,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
1972,착한 친구엄마 (무삭제),2018.11.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
1972,착한 형수 2 무삭제,2018.1.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,"이채담,조용복"
1972,착한 형수 3 무삭제,2018.11.7,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
1972,착한 형수 : 내 여자가 되던 날,2018.8.16,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
1972,착한 형수 : 내 여자가 되던 날 무삭제,2018.11.26,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
1972,착한 형수 : 뜨거운 유혹,2017.9.19,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,착한 형수 : 뜨거운 유혹 무삭제,2018.7.20,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,착한 형수 무삭제,2017.5.30,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"백세리,박도진"
1972,착한여선생,2018.10.12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
1972,착한여선생-무삭제,2018.11.23,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
1972,착한여자친구,2018.12.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,이윤경
1972,처녀 사냥 - 무삭제판,2018.4.18,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1972,처제와의 정사,2018.8.14,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,처제의 속사정,2017.9.7,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,,최석원,
1972,처제의 속사정2,2018.5.3,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,,최석원,김희진
1972,처제의 은밀한 유혹,2018.6.12,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
1972,처제의 은밀한 유혹 무삭제,2018.7.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
1972,철없는 아내의 이중생활,2017.11.23,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,최석원,
1972,첫경험 - 무삭제판,2018.3.26,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1972,초대남 무삭제판,2017.8.30,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,윤스,윤스,청소년관람불가,"멜로/로맨스,드라마",강유민,이은미
1972,초대녀 - 무삭제판,2018.9.8,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
1972,친구 누나 일본판 무삭제,2017.7.4,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1972,친구 딸들의 맛,2018.6.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구 딸들의 맛(감독판),2018.7.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구 엄마들 2018,2018.10.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구 엄마들 2018 (감독판),2018.11.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구 엄마들의 맛,2018.8.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구 엄마들의 맛 (감독판),2018.11.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구누나2 무삭제,2018.8.10,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
1972,친구부부 : 욕망의 스와핑 무삭제,2017.9.7,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,"대호필름,(주)영화사 사계절",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,
1972,친구아들: 첫 여자가 되어주다,2017.6.8,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구아들: 첫 여자가 되어주다 (무삭제),2017.10.27,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구아빠 무삭제,2017.2.23,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1972,친구엄마 2017: 친구가 집에 없던 날,2017.4.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이진,
1972,친구엄마 2017: 친구가 집에 없던 날 (무삭제),2017.7.14,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구엄마 2018 (무삭제),2018.12.18,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
1972,친구엄마 : 그녀의 밤기술,2017.9.19,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 그녀의 밤기술 무삭제,2018.3.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 내 여자가 되던 날,2018.2.20,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 내 여자가 되던 날 무삭제,2018.7.24,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 섹스 하던 날,2018.1.18,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"이상민,이상민",미즈미 사키
1972,친구엄마 : 섹스 하던 날 무삭제,2018.7.24,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,미즈미 사키
1972,친구엄마 : 은밀한 정사,2018.8.14,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 참을 수 없는 날,2017.8.31,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마 : 참을 수 없는 날 무삭제,2018.3.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,친구엄마: 그녀의 병간호,2017.11.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 그녀의 병간호 (무삭제),2018.1.31,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 여자친구의 엄마를 탐하다,2018.5.24,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 여자친구의 엄마를 탐하다(무삭제),2018.6.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 이혼한 그녀의 남자가 되던 날,2017.12.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 이혼한 그녀의 남자가 되던 날 (무삭제),2018.3.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마: 젊은 장모를 탐하다,2017.5.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구엄마: 젊은 장모를 탐하다 (무삭제),2017.9.26,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
1972,친구엄마들 무삭제,2018.11.16,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
1972,친구엄마들: 맛있는 섹스,2018.8.30,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,친구엄마들: 맛있는 섹스(감독판),2018.10.30,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
1972,큰놈의 불기둥,2018.5.17,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,드라마,김영민,
1972,타짜의 목적,2018.5.15,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,김경훈,임동규
1972,탐정사무소-그놈의 얼굴,2017.1.18,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,15세이상관람가,"스릴러,드라마,코미디",이동현,강현중
1972,탐정사무소-그놈의 얼굴 무삭제판,2017.2.24,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,(주)매니아22,(주)나우콘텐츠,청소년관람불가,"스릴러,범죄,드라마",이동현,"강현중,한그림"
1972,토일렛,2017.9.5,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)오예스,(주)오예스,청소년관람불가,스릴러,이상훈,"이상훈,이정민"
1972,티켓 다방,2017.5.11,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
1972,팀장님의 아내,2018.11.30,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,"멜로/로맨스,드라마",김영민,
1972,파도 여인 그리고 탱고,2017.5.16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)갑종무비필름,(주)에스와이미디어,청소년관람불가,멜로/로맨스,박갑종,"조상민,허지혜,백학기,허윤철"
1972,파도 여인 그리고 탱고 무삭제판,2018.1.12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)갑종무비필름,(주)에스와이미디어,청소년관람불가,멜로/로맨스,박갑종,"허지혜,조상민,백학기"
1972,포토그래퍼,2017.2.10,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,JK스튜디오,(주)대양미디어,청소년관람불가,"스릴러,멜로/로맨스",지헌,"이인준,이수진,이세희"
1972,하고 싶은 날 무삭제,2017.4.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)푸른별 엔터테인먼트,(주)푸른별 엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",장정관,
1972,하숙집 여자들 무삭제,2018.10.30,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
1972,하숙집 여주인의 목적-감독판,2018.4.10,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1972,하숙집 여주인의 목적-무삭제판,2018.12.26,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
1972,학생의 엄마 : 첫 섹스 하던 날,2017.8.31,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,학생의 엄마 : 첫 섹스 하던 날 무삭제,2018.3.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
1972,형님 아내 2 - 사모님과 경호원 - 감독판,2017.3.16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,이돌영화사,이돌영화사,청소년관람불가,멜로/로맨스,이돌,"이채담,이유찬"
1972,형님아내3감독판(아랫집 부인),2017.9.6,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,이돌영화사,이돌영화사,청소년관람불가,,이돌,안소희
1972,형부와 처제,2017.2.2,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김민식,
1972,형부와 처제 무삭제판,2017.7.27,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김민식,
1972,형수의 직업_무삭제판,2018.4.20,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,,노현진,"박주빈,민도윤"
1972,회사 스와핑 : 사장과 여직원들,2017.6.1,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
1972,회사 스와핑 : 사장과 여직원들 무삭제판,2017.7.27,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,
1972,후배부부와 교환섹스,2018.6.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
1972,후배부부와 교환섹스-무삭제,2018.8.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
1972,힐링캠프-한세상 무삭제,2017.7.27,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)콘텐츠윙,(주)콘텐츠윙,청소년관람불가,"드라마,코미디",국만중,
2467,12월 단편 상상극장-강유가람 감독전,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,강유가람,
2467,2017 전북독립영화제 폐막식 + 폐막작,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
