순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
60,열정같은소리하고있네,2015.11.25,"4,761,399,902",0.3%,"4,761,399,902","654,407","654,407",566,"30,461",한국,한국,반짝반짝영화사(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정기훈,"정재영,박보영,오달수,배성우,류덕환,류현경,진경,윤균상,최홍원,김보람,김정훈,서동원,신정훈,육진영,이미경,이상훈,이영진,이병준,유하복,이규형,손성찬"
61,그날의 분위기,2016.1.14,"5,149,571,612",0.3%,"5,149,571,612","653,287","653,287",592,"27,186",한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정,이정은"
62,사냥,2016.6.29,"4,912,658,515",0.3%,"4,912,658,515","645,922","645,922",696,"28,862",한국,한국,(주)빅스톤픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,이우철,"안성기,신재훈,오주환,조진웅,한예리,이상화,한동원,권율,손현주,박병은,예수정,차순배,허준석,권기하"
63,널 기다리며,2016.3.10,"5,234,303,336",0.3%,"5,234,303,336","635,235","635,235",551,"33,774",한국,한국,"(주)영화사수작,모티브픽쳐스(주),(주)디씨지플러스",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,스릴러,모홍진,"심은경,윤제문,김성오,오태경,정해균,안재홍,김원해,지대한,이호열,장준현,정재숙,정진혁,조제웅,유경훈,이동혁,김서라"
64,조선마술사,2015.12.30,"4,650,016,527",0.3%,"4,650,016,527","628,576","628,576",608,"18,630",한국,한국,위더스필름(주),롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,김대승,"유승호,고아라,곽도원,조윤희,이경영,박철민,손병호,조달환,서범식,김지민,이재웅,최광락,장유상,임종윤,박충선,김태준,이가경,염혜란,이수인"
65,특종: 량첸살인기,2015.10.22,"4,754,763,118",0.3%,"4,754,763,118","616,481","616,481",776,"31,783",한국,한국,"(주)우주필름,(주)뱅가드스튜디오",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,"조정석,이미숙,이하나,김의성,배성우,김대명,태인호,김수안,김기호,김민재,오주환,이정은,최병모,윤다경,이창훈"
66,서부전선,2015.9.24,"4,751,661,400",0.3%,"4,751,661,400","609,063","609,063",509,"18,935",한국,한국,(주)하리마오픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"전쟁,드라마",천성일,"설경구,여진구,이경영,정성화,정인기,김원해,정석원,한민수,조상원,이찬유,김선영,이은형,이소명,유순철,김동규,오성택,김명환,김민지,김종석,김지영,박시연,박아형,박지연,박지원,최호중,김시은,조희봉,정재훈,권오상,김태훈,곽진무"
67,헬머니,2015.3.5,"4,122,996,972",0.2%,"4,122,996,972","523,871","523,871",422,"24,870",한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선,김정영,이정은,정이랑"
68,가려진 시간,2016.11.16,"3,946,462,400",0.2%,"3,946,462,400","510,878","510,878",884,"30,404",한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우,오희준,김정영,안지호,박지후,윤금선아,김준배,박성연"
69,해어화,2016.4.13,"3,768,200,759",0.2%,"3,768,200,759","485,695","485,695",572,"32,322",한국,한국,더램프(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,드라마",박흥식,"한효주,유연석,천우희,박성웅,장영남,이한위,류혜영,김수안,차지연,장인섭,박찬미,장희선,박효빈,송동규,송승환,양재준,천영암,이규정,이민준,이서연,이성우,이은주,최혁준,오하늬,김고은,금새록"
70,계춘할망,2016.5.19,"3,600,794,348",0.2%,"3,600,794,348","482,516","482,516",526,"19,644",한국,한국,"지오엔터테인먼트,(주)퍼플켓츠필름,(주)빅스토리픽쳐스",(주)콘텐츠 난다긴다,15세이상관람가,"가족,드라마",창,"윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안지혜,이상화,이슬비,이윤혁,신문성,오희준,김영철"
71,"로봇, 소리",2016.1.27,"3,519,595,560",0.2%,"3,519,595,560","476,665","476,665",609,"25,502",한국,한국,"(주)영화사 좋은날,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,이호재,"이성민,이희준,이하늬,김원해,채수빈,심은경,곽시양,이영진,이무생,남연우,전국환,류준열,박영수,이현석,박정민,박지훈,안광복,유민상,이상우,이승준,노소영,차순배"
72,위험한 상견례 2,2015.4.29,"3,575,384,754",0.2%,"3,575,384,754","472,693","472,693",429,"18,409",한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜,이정현,김응수,배진웅"
73,순수의 시대,2015.3.5,"3,741,046,828",0.2%,"3,741,046,828","469,908","469,908",546,"23,626",한국,한국,"(주)화인웍스,(주)키메이커",씨제이이앤엠(주),청소년관람불가,"사극,드라마",안상훈,"신하균,장혁,강한나,강하늘,박혜준,정현국,권승구,서지오,권지훈,천준호,최아람,양영조,김경애,오하늬,윤민규,이광기,김민수,이상민,이수민,손병호,박갑진,최무성,기주봉,이재용,문영동,조희봉,황금희,성유빈"
74,뽀로로 극장판 컴퓨터 왕국 대모험,2015.12.10,"3,294,717,700",0.2%,"3,294,717,700","445,699","445,699",544,"12,917",한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기"
75,오피스,2015.9.3,"3,460,460,230",0.2%,"3,460,460,230","441,208","441,208",425,"18,575",한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉,손수현,신문성,손영순,손성찬"
76,"협녀, 칼의 기억",2015.8.13,"3,360,045,489",0.2%,"3,360,045,489","431,310","431,310",572,"16,099",한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선,성유빈,이성우"
77,나를 잊지 말아요,2016.1.7,"3,409,535,000",0.2%,"3,409,535,000","427,197","427,197",559,"19,144",한국,한국,(주)더블유 팩토리,씨제이이앤엠(주),15세이상관람가,멜로/로맨스,이윤정,"정우성,김하늘,배성우,장영남,조이진,임주은,허진,이준혁,온주완,권해효,김봉근,윤다경,임태호,박지원,이상훈,이승원,이우주,이은이,최준환"
78,무뢰한,2015.5.27,"3,262,380,431",0.2%,"3,262,380,431","414,663","414,663",482,"23,661",한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현"
79,내 심장을 쏴라,2015.1.28,"2,856,859,132",0.2%,"2,856,859,132","387,409","387,409",452,"20,042",한국,한국,(주)주피터필름,"(주)리틀빅픽쳐스,(주)이수C&E",15세이상관람가,드라마,문제용,"이민기,여진구,유오성,김정태,김기천,신구,송영창,박충선,박두식,한혜린,이준혁,임문영,정유정,권소영,이규섭,김재화,엄효섭,김보라,장리우,진용욱,곽순우,한태린"
80,소수의견,2015.6.24,"2,892,681,205",0.2%,"2,892,681,205","383,582","383,582",398,"16,273",한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선,박해수,장리우,김태준"
81,경성학교: 사라진 소녀들,2015.6.18,"2,749,609,100",0.2%,"2,749,609,100","356,415","356,415",489,"18,520",한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지,목규리,금새록,박성연,김동현"
82,치외법권,2015.8.27,"2,664,941,005",0.1%,"2,664,941,005","346,483","346,483",446,"15,297",한국,한국,"(주)유니프로,(주)스톰픽쳐스코리아",판씨네마(주),15세이상관람가,액션,신동엽,"임창정,최다니엘,임은경,장광,이경영,문제영,정한비,박영진,임정아,박일우,정형석,조원재,서동수,서진원,이응준,안현준,최병모,방은희,반민정,한주영,전소니,강신철,조한선,최홍일"
83,극적인 하룻밤,2015.12.3,"2,616,673,429",0.1%,"2,616,673,429","321,641","321,641",434,"18,361",한국,한국,"(주)연우무대,(주)인사이드픽쳐스",CGV아트하우스,청소년관람불가,"멜로/로맨스,코미디",하기호,"윤계상,한예리,박효주,조복래,박병은,정수영,조영균,한정국,김수정,한지은,이지훈,정수연,김재화,박현지,진선규,김의성,하정완"
84,도리화가,2015.11.25,"2,246,950,339",0.1%,"2,246,950,339","317,505","317,505",563,"19,168",한국,한국,"(주)영화사 담담,(주)어바웃필름",씨제이이앤엠(주),12세이상관람가,"사극,드라마",이종필,"류승룡,배수지,송새벽,김남길,이동휘,안재홍,조정숙,황태양,권유진,김은지,김은지,김정곤,박선,박솔지,박윤호,이광호,이상우,이유나,이윤정,이준,이지은,이혜진,진선규,박호산,김소진,신창주,김태훈"
85,위대한 소원,2016.4.21,"2,440,004,213",0.1%,"2,440,004,213","308,398","308,398",524,"22,769",한국,한국,주식회사 브레인샤워,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",남대중,"류덕환,김동영,안재홍,전노민,전미선,장원식,양정인,조우진,우지원,유정래,윤도영,이상민,이소정,이소정,이원희,한기업,한민석,황슬빛나,황용"
86,혼숨,2016.10.26,"2,258,422,445",0.1%,"2,258,422,445","288,016","288,016",498,"14,510",한국,한국,(주)무비스퀘어,(주)프레인글로벌,15세이상관람가,공포(호러),이두환,"류덕환,조복래,박형서,조동혁,이규섭,이수빈,조혜원"
87,다이노 타임,2015.4.30,"2,109,263,800",0.1%,"2,109,263,800","285,030","285,030",430,"6,725",한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
88,극장판 안녕 자두야,2016.5.4,"2,137,638,000",0.1%,"2,137,638,000","280,406","280,406",523,"7,758",한국,한국,"아툰즈,씨제이이앤엠(주)",씨제이이앤엠(주),전체관람가,애니메이션,손석우,"여민정,양정화,이수진"
89,개를 훔치는 완벽한 방법,2014.12.31,"2,021,562,065",0.1%,"2,330,217,965","263,750","306,642",199,"8,016",한국,한국,(주)삼거리픽쳐스,"(주)리틀빅픽쳐스,(주)대명문화공장",전체관람가,"드라마,가족",김성호,"김혜자,이레,최민수,강혜정,이천희,김솔,김원중,김도엽,박성규,이지원,정택호,김재화,홍은택,이기영,류아벨,조은지,한주영,손성찬"
90,함정,2015.9.10,"2,090,877,200",0.1%,"2,090,877,200","257,990","257,990",445,"10,899",한국,한국,(주)데이드림,(주)인벤트스톤,청소년관람불가,"스릴러,범죄",권형진,"마동석,조한선,김민경,지안,이정원,최선주,하태웅,김동현"
91,소셜포비아,2015.3.12,"1,976,649,863",0.1%,"1,977,837,063","251,231","251,434",368,"15,226",한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"스릴러,드라마",홍석재,"변요한,이주승,하윤경,이강욱,류준열,배유람,임지호,엄기성,하상명,전신환,김종수,남문철,오희준,박근록,박예영"
92,비밀은 없다,2016.6.23,"2,029,410,239",0.1%,"2,029,410,239","250,829","250,829",502,"14,749",한국,한국,"(주)영화사거미,필름트레인",씨제이이앤엠(주),청소년관람불가,스릴러,이경미,"손예진,김주혁,장재우,장한승,신지훈,이민아,이상희,김소희,예수정,최유화,손성찬"
93,순정,2016.2.24,"1,738,293,033",0.1%,"1,738,293,033","240,484","240,484",467,"10,545",한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석,임철수,황영희"
94,연애의 맛,2015.5.7,"1,725,990,153",0.1%,"1,725,990,153","214,539","214,539",398,"12,474",한국,한국,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,"오지호,주병하,최령,강예원,이종호,이혜란,박지환,정우일,정현진,유예원,이동진,형윤석,이승준,김중희,오민석,이은지"
95,남과 여,2016.2.25,"1,651,122,533",0.1%,"1,651,122,533","203,775","203,775",449,"9,790",한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희,민무제,강신철"
