,영화명,점유율집계일,매출액,개봉n일차(int),좌석판매율,좌석수,스크린수,관객수,좌석점유율,상영횟수,총공급좌석수,F-rated
926,군함도,2017-09-18,610500,54,10.9,936,6,102,0.03,6,6202985.0,0
927,군함도,2017-09-19,1441000,55,25.5,1204,7,307,0.04,7,6202985.0,0
928,군함도,2017-09-20,30224000,56,74.3,10102,57,7502,0.38,58,6202985.0,0
929,군함도,2017-09-21,2412000,57,40.9,1351,9,552,0.05,9,6202985.0,0
930,군함도,2017-09-22,622500,58,11.5,901,6,104,0.03,6,6202985.0,0
931,군함도,2017-09-23,600000,59,11.6,866,5,100,0.03,5,6202985.0,0
932,군함도,2017-09-24,600000,60,11.6,866,5,100,0.03,5,6202985.0,0
933,군함도,2017-09-25,643000,61,10.6,998,7,106,0.04,7,6202985.0,0
934,군함도,2017-09-26,633000,62,10.5,998,7,105,0.04,7,6202985.0,0
935,군함도,2017-09-27,732000,63,12.2,1003,7,122,0.04,7,6202985.0,0
936,군함도,2017-09-28,600000,64,11.6,866,5,100,0.03,5,6202985.0,0
937,군함도,2017-09-29,345000,65,66.4,104,1,69,0.0,1,6202985.0,0
938,군함도,2017-10-01,720000,67,100.0,80,1,80,0.0,1,6202985.0,0
939,군함도,2017-10-02,720000,68,100.0,80,1,80,0.0,1,6202985.0,0
940,군함도,2017-10-03,720000,69,100.0,80,1,80,0.0,1,6202985.0,0
941,군함도,2017-10-04,720000,70,100.0,80,1,80,0.0,1,6202985.0,0
942,군함도,2017-10-13,952000,79,100.0,136,1,136,0.0,1,6202985.0,0
943,군함도,2017-11-14,0,111,0.0,85,1,0,0.0,1,6202985.0,0
944,군함도,2017-11-17,0,114,0.0,85,1,0,0.0,1,6202985.0,0
945,살인자의 기억법,2017-07-13,1902000,-55,96.2,213,1,205,0.01,1,5595973.0,0
946,살인자의 기억법,2017-08-28,5338000,-9,100.0,722,3,722,0.03,3,5595973.0,0
947,살인자의 기억법,2017-08-30,2345000,-7,100.0,469,2,469,0.02,2,5595973.0,0
948,살인자의 기억법,2017-08-31,4223000,-6,100.0,499,2,499,0.02,2,5595973.0,0
949,살인자의 기억법,2017-09-04,18688000,-2,100.0,2336,7,2336,0.09,7,5595973.0,0
950,살인자의 기억법,2017-09-05,3912000,-1,75.0,652,1,489,0.02,2,5595973.0,0
951,살인자의 기억법,2017-09-06,1070193300,0,17.9,803047,884,143580,29.53,4340,5595973.0,0
952,살인자의 기억법,2017-09-07,1073134200,1,17.5,820096,942,143225,29.87,4421,5595973.0,0
953,살인자의 기억법,2017-09-08,1562505167,2,21.2,886764,989,187986,31.49,4724,5595973.0,0
954,살인자의 기억법,2017-09-09,3105887567,3,35.7,1034691,1064,369025,34.42,5378,5595973.0,0
955,살인자의 기억법,2017-09-10,2892335900,4,33.4,1025320,1060,342871,34.98,5324,5595973.0,0
956,살인자의 기억법,2017-09-11,943302200,5,13.8,915486,972,126124,34.11,4876,5595973.0,0
957,살인자의 기억법,2017-09-12,744052600,6,10.9,913264,983,99727,34.38,4857,5595973.0,0
958,살인자의 기억법,2017-09-13,679487100,7,10.6,862252,1011,91473,32.22,4682,5595973.0,0
959,살인자의 기억법,2017-09-14,532477600,8,11.4,623554,757,71206,22.17,3491,5595973.0,0
960,살인자의 기억법,2017-09-15,815284948,9,15.0,654773,813,98154,22.7,3676,5595973.0,0
961,살인자의 기억법,2017-09-16,1712022533,10,26.2,774122,884,202507,25.13,4180,5595973.0,0
962,살인자의 기억법,2017-09-17,1551020000,11,24.2,759076,882,183280,25.3,4096,5595973.0,0
963,살인자의 기억법,2017-09-18,432114500,12,8.6,674965,812,57917,24.73,3835,5595973.0,0
964,살인자의 기억법,2017-09-19,380801450,13,7.6,670245,803,51148,24.87,3789,5595973.0,0
965,살인자의 기억법,2017-09-20,371826400,14,7.5,668671,829,50023,24.83,3791,5595973.0,0
966,살인자의 기억법,2017-09-21,269825400,15,9.1,397002,599,36073,14.7,2599,5595973.0,0
967,살인자의 기억법,2017-09-22,384069911,16,10.9,422542,622,46236,15.24,2725,5595973.0,0
968,살인자의 기억법,2017-09-23,751346016,17,18.9,471365,678,89242,15.88,2974,5595973.0,0
969,살인자의 기억법,2017-09-24,671566000,18,17.0,464739,663,79082,15.99,2913,5595973.0,0
970,살인자의 기억법,2017-09-25,181315100,19,6.2,392754,626,24330,14.93,2641,5595973.0,0
971,살인자의 기억법,2017-09-26,172874600,20,6.0,386315,629,23327,14.76,2596,5595973.0,0
972,살인자의 기억법,2017-09-27,106254900,21,11.1,159501,503,17697,6.15,1237,5595973.0,0
973,살인자의 기억법,2017-09-28,81370500,22,8.0,138920,461,11108,5.31,1085,5595973.0,0
974,살인자의 기억법,2017-09-29,146719500,23,13.6,137178,458,18603,5.1,1090,5595973.0,0
975,살인자의 기억법,2017-09-30,205946100,24,21.9,117047,453,25586,4.02,953,5595973.0,0
976,살인자의 기억법,2017-10-01,235672700,25,24.5,116760,460,28608,4.02,935,5595973.0,0
977,살인자의 기억법,2017-10-02,194182700,26,22.8,114572,451,26070,3.94,924,5595973.0,0
978,살인자의 기억법,2017-10-03,12166800,27,19.3,7747,43,1493,0.26,64,5595973.0,0
979,살인자의 기억법,2017-10-04,14353300,28,23.9,7205,47,1720,0.25,63,5595973.0,0
980,살인자의 기억법,2017-10-05,10094600,29,19.4,6442,40,1248,0.22,55,5595973.0,0
981,살인자의 기억법,2017-10-06,7904800,30,22.6,4260,29,962,0.14,37,5595973.0,0
982,살인자의 기억법,2017-10-07,5414900,31,13.7,4894,30,670,0.16,38,5595973.0,0
983,살인자의 기억법,2017-10-08,4542200,32,13.5,4208,25,567,0.14,36,5595973.0,0
984,살인자의 기억법,2017-10-09,2360000,33,8.5,3573,24,303,0.12,32,5595973.0,0
985,살인자의 기억법,2017-10-10,1743500,34,4.6,6251,38,287,0.24,50,5595973.0,0
986,살인자의 기억법,2017-10-11,1722500,35,3.6,6538,36,238,0.25,51,5595973.0,0
987,살인자의 기억법,2017-10-12,239000,36,11.4,448,2,51,0.02,4,5595973.0,0
988,살인자의 기억법,2017-10-13,408000,37,100.0,68,1,68,0.0,1,5595973.0,0
989,살인자의 기억법,2017-10-14,54000,38,8.3,72,1,6,0.0,1,5595973.0,0
990,살인자의 기억법,2017-10-15,103000,39,19.4,72,1,14,0.0,1,5595973.0,0
991,살인자의 기억법,2017-10-17,5000,41,1.4,72,1,1,0.0,1,5595973.0,0
992,살인자의 기억법,2017-10-18,9000,42,1.4,72,1,1,0.0,1,5595973.0,0
993,살인자의 기억법,2017-10-19,2000000,43,12.9,3104,20,400,0.11,20,5595973.0,0
994,살인자의 기억법,2017-10-20,2000000,44,13.7,2920,20,400,0.1,20,5595973.0,0
995,살인자의 기억법,2017-10-21,500000,45,8.7,1156,5,100,0.04,5,5595973.0,0
996,살인자의 기억법,2017-10-22,500000,46,8.7,1156,5,100,0.04,5,5595973.0,0
997,살인자의 기억법,2017-10-23,500000,47,9.3,1072,5,100,0.04,5,5595973.0,0
998,살인자의 기억법,2017-10-24,500000,48,9.3,1072,5,100,0.04,5,5595973.0,0
999,살인자의 기억법,2017-10-25,500000,49,9.9,1014,5,100,0.04,5,5595973.0,0
1000,살인자의 기억법,2017-10-26,500000,50,9.9,1015,5,100,0.04,5,5595973.0,0
1001,살인자의 기억법,2017-10-27,500000,51,9.2,1082,5,100,0.04,5,5595973.0,0
1002,살인자의 기억법,2017-10-28,500000,52,8.5,1174,5,100,0.04,5,5595973.0,0
1003,살인자의 기억법,2017-10-29,500000,53,8.6,1170,5,100,0.04,5,5595973.0,0
1004,살인자의 기억법,2017-10-30,500000,54,7.6,1311,5,100,0.05,5,5595973.0,0
1005,살인자의 기억법,2017-10-31,500000,55,9.1,1094,5,100,0.04,5,5595973.0,0
1006,살인자의 기억법,2017-11-01,500000,56,9.9,1015,5,100,0.04,5,5595973.0,0
1007,살인자의 기억법,2017-11-09,150000,64,10.5,285,1,30,0.01,1,5595973.0,0
1008,살인자의 기억법,2017-12-02,20000,87,0.7,306,1,2,0.01,1,5595973.0,0
1009,청년경찰,2017-07-14,2406000,-26,100.0,401,1,401,0.02,1,6473730.0,0
1010,청년경찰,2017-07-18,56000,-22,100.0,8,1,8,0.0,1,6473730.0,0
1011,청년경찰,2017-07-19,11432000,-21,99.0,1443,7,1429,0.05,7,6473730.0,0
1012,청년경찰,2017-07-24,10168000,-16,100.0,1271,7,1271,0.04,8,6473730.0,0
1013,청년경찰,2017-07-25,43360000,-15,89.0,6092,26,5424,0.2,30,6473730.0,0
1014,청년경찰,2017-07-27,32794000,-13,90.8,4435,22,4025,0.15,23,6473730.0,0
1015,청년경찰,2017-07-29,17090200,-11,95.3,1784,4,1700,0.06,5,6473730.0,0
1016,청년경찰,2017-07-31,22745000,-9,100.0,2753,14,2753,0.09,14,6473730.0,0
1017,청년경찰,2017-08-01,28296000,-8,100.0,3537,18,3537,0.12,18,6473730.0,0
1018,청년경찰,2017-08-02,21123100,-7,52.3,3658,18,1913,0.12,18,6473730.0,0
1019,청년경찰,2017-08-03,21749000,-6,99.5,2660,12,2646,0.09,12,6473730.0,0
1020,청년경찰,2017-08-05,10143400,-4,96.2,1191,4,1146,0.04,4,6473730.0,0
1021,청년경찰,2017-08-06,37897500,-3,95.0,4136,14,3931,0.14,14,6473730.0,0
1022,청년경찰,2017-08-07,34522900,-2,92.2,4572,19,4213,0.16,19,6473730.0,0
1023,청년경찰,2017-08-08,13554000,-1,84.1,2685,18,2259,0.09,18,6473730.0,0
1024,청년경찰,2017-08-09,2252747600,0,30.6,1007720,1102,308298,33.48,5954,6473730.0,0
1025,청년경찰,2017-08-10,2042922400,1,28.6,970247,1065,277400,31.86,5700,6473730.0,0
1026,청년경찰,2017-08-11,2474991162,2,32.1,947881,1046,304102,30.76,5598,6473730.0,0
1027,청년경찰,2017-08-12,4234950932,3,57.2,905325,1058,517559,28.7,5422,6473730.0,0
1028,청년경찰,2017-08-13,4144184100,4,57.4,878910,1037,504156,28.22,5263,6473730.0,0
1029,청년경찰,2017-08-14,2752137300,5,42.5,875944,1019,372146,28.24,5345,6473730.0,0
1030,청년경찰,2017-08-15,3358409900,6,69.5,597647,881,415335,19.67,3938,6473730.0,0
1031,청년경찰,2017-08-16,1291740500,7,30.7,569385,823,174950,19.57,3850,6473730.0,0
1032,청년경찰,2017-08-17,1087120600,8,28.8,510187,752,147050,17.13,3371,6473730.0,0
1033,청년경찰,2017-08-18,1378896447,9,31.4,538094,813,168999,17.89,3515,6473730.0,0
1034,청년경찰,2017-08-19,2851665100,10,52.3,666976,918,349115,21.5,4065,6473730.0,0
1035,청년경찰,2017-08-20,2718529100,11,49.0,674948,918,330638,22.16,4072,6473730.0,0
1036,청년경찰,2017-08-21,901710500,12,19.2,626621,798,120575,21.81,3801,6473730.0,0
1037,청년경찰,2017-08-22,842227300,13,17.9,633874,817,113654,22.12,3824,6473730.0,0
1038,청년경찰,2017-08-23,654954900,14,18.7,475872,747,88872,17.17,2939,6473730.0,0
1039,청년경찰,2017-08-24,655790200,15,18.0,499460,717,89912,17.13,3044,6473730.0,0
1040,청년경찰,2017-08-25,871059574,16,20.7,519078,742,107490,17.55,3178,6473730.0,0
1041,청년경찰,2017-08-26,1794548601,17,38.4,567592,779,218153,18.4,3361,6473730.0,0
1042,청년경찰,2017-08-27,1555737400,18,33.4,565930,771,189064,18.73,3350,6473730.0,0
1043,청년경찰,2017-08-28,460324200,19,12.3,500038,716,61716,17.72,3133,6473730.0,0
1044,청년경찰,2017-08-29,454162300,20,12.4,498144,733,61798,17.74,3131,6473730.0,0
1045,청년경찰,2017-08-30,507722900,21,23.5,371783,627,87406,13.21,2214,6473730.0,0
1046,청년경찰,2017-08-31,334179600,22,13.4,345487,575,46169,12.36,2142,6473730.0,0
1047,청년경찰,2017-09-01,465721800,23,14.8,384270,640,56997,13.45,2383,6473730.0,0
1048,청년경찰,2017-09-02,1014777100,24,26.1,465235,681,121617,15.43,2726,6473730.0,0
1049,청년경찰,2017-09-03,895449800,25,23.5,457707,686,107474,15.56,2685,6473730.0,0
1050,청년경찰,2017-09-04,233955600,26,7.6,412150,638,31458,15.33,2481,6473730.0,0
1051,청년경찰,2017-09-05,217721700,27,7.3,406282,633,29679,15.21,2445,6473730.0,0
1052,청년경찰,2017-09-06,153535700,28,9.3,231598,509,21507,8.52,1701,6473730.0,0
1053,청년경찰,2017-09-07,131450600,29,8.7,212547,503,18568,7.74,1541,6473730.0,0
1054,청년경찰,2017-09-08,159048200,30,9.4,208059,513,19545,7.39,1553,6473730.0,0
1055,청년경찰,2017-09-09,301830900,31,20.4,207226,519,42322,6.89,1534,6473730.0,0
1056,청년경찰,2017-09-10,303047500,32,18.0,202582,495,36483,6.91,1485,6473730.0,0
1057,청년경찰,2017-09-11,100046300,33,7.1,192536,479,13707,7.17,1443,6473730.0,0
1058,청년경찰,2017-09-12,80375000,34,6.0,186646,488,11126,7.03,1409,6473730.0,0
1059,청년경찰,2017-09-13,70484000,35,6.0,164139,490,9865,6.13,1261,6473730.0,0
1060,청년경찰,2017-09-14,25333900,36,6.7,52517,247,3506,1.87,425,6473730.0,0
1061,청년경찰,2017-09-15,36502300,37,8.3,55257,248,4566,1.92,430,6473730.0,0
1062,청년경찰,2017-09-16,80995700,38,17.4,56333,259,9802,1.83,439,6473730.0,0
1063,청년경찰,2017-09-17,75953700,39,16.6,55371,251,9201,1.85,433,6473730.0,0
1064,청년경찰,2017-09-18,22308800,40,6.1,51429,251,3142,1.88,435,6473730.0,0
1065,청년경찰,2017-09-19,22295400,41,6.1,52110,255,3186,1.93,428,6473730.0,0
1066,청년경찰,2017-09-20,20071700,42,5.3,52765,259,2816,1.96,424,6473730.0,0
1067,청년경찰,2017-09-21,3232500,43,5.8,7436,48,432,0.28,62,6473730.0,0
1068,청년경찰,2017-09-22,3865500,44,5.8,8586,49,495,0.31,67,6473730.0,0
1069,청년경찰,2017-09-23,7518100,45,11.6,8118,54,945,0.27,69,6473730.0,0
1070,청년경찰,2017-09-24,7531000,46,10.4,8708,53,904,0.3,74,6473730.0,0
1071,청년경찰,2017-09-25,1966000,47,4.2,6347,46,269,0.24,56,6473730.0,0
1072,청년경찰,2017-09-26,1872000,48,4.1,6201,42,257,0.24,54,6473730.0,0
1073,청년경찰,2017-09-27,1314000,49,24.2,1011,9,245,0.04,9,6473730.0,0
1074,청년경찰,2017-09-28,2100000,50,25.7,1310,7,337,0.05,9,6473730.0,0
1075,청년경찰,2017-09-29,3542500,51,40.7,1094,9,445,0.04,10,6473730.0,0
1076,청년경찰,2017-09-30,1222000,52,12.2,1294,8,158,0.04,11,6473730.0,0
1077,청년경찰,2017-10-01,1861000,53,19.3,1267,8,245,0.04,11,6473730.0,0
1078,청년경찰,2017-10-02,2088000,54,15.0,1823,11,273,0.06,14,6473730.0,0
1079,청년경찰,2017-10-03,55000,55,2.5,280,3,7,0.01,3,6473730.0,0
1080,청년경찰,2017-10-04,221000,56,9.6,260,3,25,0.01,3,6473730.0,0
1081,청년경찰,2017-10-05,181000,57,19.6,102,2,20,0.0,2,6473730.0,0
1082,청년경찰,2017-10-06,1015500,58,64.8,182,3,118,0.01,3,6473730.0,0
1083,청년경찰,2017-10-07,164000,59,18.6,102,2,19,0.0,2,6473730.0,0
1084,청년경찰,2017-10-08,162000,60,21.6,102,2,22,0.0,2,6473730.0,0
1085,청년경찰,2017-10-09,921000,61,57.7,182,3,105,0.01,3,6473730.0,0
1086,청년경찰,2017-10-12,66000,64,4.2,192,1,8,0.01,2,6473730.0,0
1087,청년경찰,2017-10-14,14000,66,5.6,36,1,2,0.0,1,6473730.0,0
1088,청년경찰,2017-10-15,108000,67,4.2,289,2,12,0.01,3,6473730.0,0
1089,청년경찰,2017-10-17,12000,69,2.6,76,1,2,0.0,1,6473730.0,0
1090,청년경찰,2017-10-19,18000,71,2.1,97,1,2,0.0,1,6473730.0,0
1091,청년경찰,2017-10-21,26000,73,3.1,96,1,3,0.0,1,6473730.0,0
1092,청년경찰,2017-10-27,39000,79,1.3,392,2,5,0.01,4,6473730.0,0
1093,청년경찰,2017-10-31,1080000,83,100.0,135,1,135,0.01,1,6473730.0,0
1094,청년경찰,2017-11-04,0,87,0.0,84,1,0,0.0,1,6473730.0,0
1095,청년경찰,2017-11-21,0,104,0.0,224,1,0,0.01,1,6473730.0,0
1096,청년경찰,2017-12-21,0,134,0.0,106,1,0,0.0,1,6473730.0,0
1097,청년경찰,2018-08-04,870000,360,100.0,174,1,174,0.01,2,6473730.0,0
1098,청년경찰,2018-11-07,0,455,0.0,109,1,0,0.0,1,6473730.0,0
1099,아이 캔 스피크,2017-09-06,61048000,-15,99.3,7470,28,7414,0.27,32,5149180.0,2
1100,아이 캔 스피크,2017-09-09,25124000,-12,100.0,2525,10,2525,0.08,10,5149180.0,2
1101,아이 캔 스피크,2017-09-11,18800000,-10,100.0,2350,13,2350,0.09,13,5149180.0,2
1102,아이 캔 스피크,2017-09-12,8448000,-9,100.4,1052,6,1056,0.04,6,5149180.0,2
1103,아이 캔 스피크,2017-09-13,14488000,-8,73.9,2452,9,1811,0.09,10,5149180.0,2
1104,아이 캔 스피크,2017-09-14,18600000,-7,99.6,2334,12,2325,0.08,12,5149180.0,2
1105,아이 캔 스피크,2017-09-15,568000,-6,98.6,72,1,71,0.0,1,5149180.0,2
1106,아이 캔 스피크,2017-09-16,16883200,-5,80.5,2354,10,1896,0.08,10,5149180.0,2
1107,아이 캔 스피크,2017-09-17,16146200,-4,70.4,2516,10,1770,0.08,10,5149180.0,2
1108,아이 캔 스피크,2017-09-18,27664000,-3,100.0,3413,17,3413,0.13,17,5149180.0,2
1109,아이 캔 스피크,2017-09-19,47205000,-2,85.0,7501,37,6378,0.28,37,5149180.0,2
1110,아이 캔 스피크,2017-09-20,3756000,-1,56.6,888,4,503,0.03,4,5149180.0,2
1111,아이 캔 스피크,2017-09-21,634048900,0,9.1,960608,1004,87136,35.56,5100,5149180.0,2
1112,아이 캔 스피크,2017-09-22,977151436,1,12.1,1002851,1026,121355,36.16,5342,5149180.0,2
1113,아이 캔 스피크,2017-09-23,1998688724,2,20.5,1184235,1140,242986,39.91,6123,5149180.0,2
1114,아이 캔 스피크,2017-09-24,1999592600,3,21.0,1160791,1122,243340,39.94,5987,5149180.0,2
1115,아이 캔 스피크,2017-09-25,634330300,4,8.6,1010464,1039,87182,38.41,5388,5149180.0,2
1116,아이 캔 스피크,2017-09-26,627873600,5,8.7,1007226,1075,87456,38.47,5411,5149180.0,2
1117,아이 캔 스피크,2017-09-27,728527400,6,21.5,588401,934,126570,22.68,3952,5149180.0,2
1118,아이 캔 스피크,2017-09-28,518518100,7,12.4,586382,887,72396,22.43,3969,5149180.0,2
1119,아이 캔 스피크,2017-09-29,928975874,8,19.1,626592,937,119762,23.28,4219,5149180.0,2
1120,아이 캔 스피크,2017-09-30,1614206780,9,31.6,641297,901,202900,22.04,4303,5149180.0,2
1121,아이 캔 스피크,2017-10-01,1848068600,10,35.6,636641,897,226757,21.91,4262,5149180.0,2
1122,아이 캔 스피크,2017-10-02,1596664100,11,33.8,649214,921,219081,22.34,4352,5149180.0,2
1123,아이 캔 스피크,2017-10-03,1155429400,12,39.8,351701,717,139816,11.92,2592,5149180.0,2
1124,아이 캔 스피크,2017-10-04,1622726150,13,51.9,374814,774,194624,12.81,2691,5149180.0,2
1125,아이 캔 스피크,2017-10-05,1656946500,14,51.1,397739,806,203407,13.36,2806,5149180.0,2
1126,아이 캔 스피크,2017-10-06,1551230679,15,51.5,375931,790,193628,12.59,2658,5149180.0,2
1127,아이 캔 스피크,2017-10-07,1147597343,16,39.8,358883,783,142788,11.97,2566,5149180.0,2
1128,아이 캔 스피크,2017-10-08,1027218200,17,37.6,337210,756,126906,11.26,2457,5149180.0,2
1129,아이 캔 스피크,2017-10-09,879636800,18,35.0,320049,717,111997,11.08,2349,5149180.0,2
1130,아이 캔 스피크,2017-10-10,147187300,19,7.4,281482,614,20777,10.9,2166,5149180.0,2
1131,아이 캔 스피크,2017-10-11,180454900,20,9.2,279566,593,25723,10.83,2168,5149180.0,2
1132,아이 캔 스피크,2017-10-12,114015300,21,11.5,145337,475,16737,5.29,1189,5149180.0,2
1133,아이 캔 스피크,2017-10-13,175094400,22,15.6,150924,517,23524,5.47,1234,5149180.0,2
1134,아이 캔 스피크,2017-10-14,308027600,23,25.2,151508,489,38123,5.21,1201,5149180.0,2
1135,아이 캔 스피크,2017-10-15,280653900,24,23.9,145253,482,34703,5.11,1159,5149180.0,2
1136,아이 캔 스피크,2017-10-16,90413900,25,8.5,152663,475,12953,5.89,1220,5149180.0,2
1137,아이 캔 스피크,2017-10-17,98103700,26,9.4,152753,492,14416,5.9,1206,5149180.0,2
1138,아이 캔 스피크,2017-10-18,111743900,27,10.5,157294,498,16538,6.08,1232,5149180.0,2
1139,아이 캔 스피크,2017-10-19,51945700,28,16.2,48811,242,7925,1.76,380,5149180.0,2
1140,아이 캔 스피크,2017-10-20,58002100,29,16.4,48939,238,8040,1.73,385,5149180.0,2
1141,아이 캔 스피크,2017-10-21,90341000,30,22.6,50279,248,11360,1.66,400,5149180.0,2
1142,아이 캔 스피크,2017-10-22,86936200,31,21.3,51057,258,10882,1.73,400,5149180.0,2
1143,아이 캔 스피크,2017-10-23,34311000,32,9.8,53279,249,5215,1.96,409,5149180.0,2
1144,아이 캔 스피크,2017-10-24,31535800,33,8.8,52272,247,4623,1.92,412,5149180.0,2
1145,아이 캔 스피크,2017-10-25,61819000,34,56.9,24629,140,14017,0.91,162,5149180.0,2
1146,아이 캔 스피크,2017-10-26,25795800,35,26.9,16407,98,4406,0.61,122,5149180.0,2
1147,아이 캔 스피크,2017-10-27,17164700,36,16.9,13837,82,2336,0.5,107,5149180.0,2
1148,아이 캔 스피크,2017-10-28,16793700,37,20.1,10733,66,2157,0.37,83,5149180.0,2
1149,아이 캔 스피크,2017-10-29,17079600,38,20.7,10640,63,2206,0.37,80,5149180.0,2
1150,아이 캔 스피크,2017-10-30,13354600,39,14.4,16218,89,2335,0.61,120,5149180.0,2
