filmoNames,movieNm,peopleCd,peopleNm,repRoleNm
"영화광 연속살인사건|아일랜드 - 시간을 훔치는 섬|마녀의 관|기담|더 바디|소설, 영화와 만나다",아일랜드 - 시간을 훔치는 섬,20110918,박진성,감독
"아일랜드 - 시간을 훔치는 섬|로맨스 조|마녀의 관|낙타(들)|달마야 놀자|더 바디|소설, 영화와 만나다",아일랜드 - 시간을 훔치는 섬,10029344,박진석,음악
라스트 씬|소성리|깨어난 침묵|밀양 아리랑|밀양전|강정 인터뷰 프로젝트|나비와 바다|잔인한 계절|내사랑 제제|비엔호아|제제에게 가는 길,밀양 아리랑,20100687,박배일,감독
션샤인 러브|눈에는 눈 이에는 이|색즉시공 시즌2,션샤인 러브,20135269,조은성,감독
원스텝|살인재능|풍산개|비몽|아름답다|시간|숨|물고기,살인재능,10061439,전재홍,감독
해원|레드 툼|회색도시,레드 툼,10002241,구자환,감독
"예스 평창!|아웃사이더|막걸스|대한민국 헌법 제1조|그림일기|엑스트라|산부인과|아버지|땅끝에 선 연인|꼭지딴|홀로서는 그날에|사방지|박철수의 헬로 임꺽정|북치는 여자|서울손자병법|이장호의 외인구단|화랭이|인간시장2 - 불타는 욕망|대학별곡|부나비는 황혼이 슬프다|바람난 도시|아가다|자녀목|잊혀진 계절|여자가 두번 화장할 때|울지않는 호랑이|풀잎처럼 눕다|황금의 팔|인간시장, 작은 악마 스물두살의 자서전|송골매의 모두 다 사랑하리|춤추는 달팽이|들개|0점하의 자식들|F학점의 천재들|유부녀|세번은 짧게 세번은 길게|밤의 찬가|우산속의 세여자|삼총사 타임머신 001|순악질 여사|죽음보다 깊은 잠|야시|지붕위의 남자|O양의 아파트|독수리 날개를 펴라|호반(湖畔)의 메아리|오빠하고 누나하고|불타는 소녀|전자인간 337|만원|로보트 태권V 3탄 : 수중 특공대|로보트 태권 V",막걸스,10069953,지상학,시나리오(각본)
시민 노무현|대관람차|꿈의 제인|마차 타고 고래고래|마이 페어 웨딩|그들이 죽었다|사랑에도 저작권이 있나요?|플랑크 상수|산타바바라|그 강아지 그 고양이|고양이 소녀|별일아니다|캠퍼스 S 커플|캣데이 애프터눈,그들이 죽었다,20177441,백재호,감독
해에게서 소년에게,해에게서 소년에게,20220807,정지은,시나리오(각본)
나의 연기 워크샵|파스카|귀향|유령 소나타|고양이 시간|열애기,파스카,10043363,안선경,감독
인 허 플레이스,인 허 플레이스,20212728,알버트 신,감독
라이브 하드|개: dog eat dog|누구나 제 명에 죽고 싶다|라이브 클럽 그레이하운드,개: dog eat dog,20183861,황욱,감독
바람의 언덕|재꽃|스틸 플라워|들꽃|찡찡 막막|연옥: 멜로드라마|뭘 또 그렇게까지,들꽃,20191486,박석영,감독
폴라로이드,폴라로이드,20230187,조수민,시나리오(각본)
폴라로이드,폴라로이드,20229799,니쥔,시나리오(각본)
"코인라커|두뇌유희프로젝트, 퍼즐",코인라커,10006076,김태경,감독
코인라커,코인라커,20128389,윤민경,시나리오(각본)
"설지|씨, 베토벤|강적|맛있는 섹스 그리고 사랑",설지,10029350,박진순,감독
맛있는 택배,맛있는 택배,10057660,이창렬,시나리오(각본)
무서운 집|태양 속의 남자|무엇에 쓰는 물건인고|피조개 뭍에 오르다,무서운 집,10046918,양병간,감독
후쿠시마의 미래,후쿠시마의 미래,20225787,이창현,시나리오(각본)
악인은 살아 있다|악인은 너무 많다|핑크 토끼|비열한 거리|잠복근무|갈치,악인은 살아 있다,10006480,김회근,감독
부곡 하와이|여의도,부곡 하와이,20110523,이선경,시나리오(각본)
"재혼의 기술|발광하는 현대사|늦여름|딥|각자의 미식|게스트하우스|실종2|어떻게 헤어질까|두 개의 연애|어떤이의 꿈|플랑크 상수|산타바바라|내가 고백을 하면|설마 그럴리가 없어|모피를 입은 비너스|돌이킬 수 없는|맛있는 인생|집 나온 남자들|채식주의자|여배우들|집행자|부산|이태원 살인사건|10억|거북이 달린다|키친|오이시맨|로맨틱 아일랜드|이리|비몽|멋진 하루|영화는 영화다|아름답다|중경|별빛 속으로|열세살 수아|아주 특별한 손님|온 더 로드, 투|거칠마루|라스트 씬|화장실, 어디에요?|도쿄!",플랑크 상수,10065915,조성규,감독
잠식|파일 : 4022일의 사육|폭력써클|아카시아(Acacia)|비밀|여고괴담|과대망상,파일 : 4022일의 사육,10028514,박기형,감독
파일 : 4022일의 사육|마을금고 연쇄습격사건,파일 : 4022일의 사육,10030179,배영란,시나리오(각본)
좋은 여자|숲속의 부부|성난 화가 - 무삭제판|성난 화가|마이 보이|무게|소리 없는 남자|불륜의 시대|댄스타운|애니멀 타운|모차르트 타운,성난 화가 - 무삭제판,10061231,전규환,감독
디렉터스 컷|도다리 - 리덕스|내 마음에 불꽃이 있어|메이드인 부산 작가전,디렉터스 컷,20111118,박준범,감독
색끈한 퓨전사극 심청야사|꽃보다 처녀귀신,색끈한 퓨전사극 심청야사,20218074,임완기,시나리오(각본)
색끈한 퓨전사극 심청야사,색끈한 퓨전사극 심청야사,20229987,이귀운,시나리오(각본)
불안한 외출,불안한 외출,20229392,류성,시나리오(각본)
불안한 외출|걸음의 이유,불안한 외출,20173380,김철민,감독
착한 처제,착한 처제,20227240,여필주,시나리오(각본)
몽골리안 프린세스|어 맨스 월드,몽골리안 프린세스,20120321,정단우,배우
"솔루션|코메디: 다 웃자고 하는 얘기|자가당착: 시대정신과 현실참여|화이트: 저주의 멜로디|방독피|고갈|은하해방전선|뇌절개술|자본당 선언: 만국의 노동자여, 축적하라!|중산층 가정의 대재앙|시간의식|철의 여인|임계밀도|자살변주|Bomb! Bomb! Bomb!|빛과 계급 |무서운 이야기 3 : 화성에서 온 소녀|[인디포럼2016] 기획전04 디지털, 눈을 뜨다 |[인디포럼2016] 기획전01 김곡, 김선 특별전|무서운 이야기|세번째 시선|무서운 이야기 3 '로드레이지'|무서운 이야기 '앰뷸런스'",자가당착: 시대정신과 현실참여,10004500,김선,감독
혜경궁 홍씨,혜경궁 홍씨,20211287,이윤택,시나리오(각본)
"비치하트애솔|기억의 환|7AM,슬로울리;oppositepage|스윙 다이어리|인디포럼2014 필름2|서울연애|평범한 날들|AMONG |DISTANCE|BETWEEN ",비치하트애솔,10054989,이난,감독
새폴더2|새폴더,새폴더2,20201928,황상원,감독
핫섹토크|고시원|밀애|누구나 비밀은 있다,고시원,10005411,김인규,감독
우리는 성북동 나무와 닮았다|우리는 성북동 나무와 닮았다(감독판)|시민K|애국청년 변희재|미션스쿨|불청객,미션스쿨,20135460,강의석,감독
이바라키의 여름,이바라키의 여름,20229601,권초원,시나리오(각본)
해피 투게더|덫: 치명적인 유혹|남자 태어나다,덫: 치명적인 유혹,10057674,이창열,시나리오(각본)
애인,애인,20226555,동동이,시나리오(각본)
"나의 노예가 되어주세요 2|나의 노예가 되어주세요 3|시수옥:감금된 소녀들 파트2|시수옥:감금된 소녀들 파트1|가정교사 길들이기|유혹 : 내 아내의 비밀|인공지능 남자친구|맛색녀의 성적유희|부부교환: 바꿔서 해볼까?|동거녀의 달콤한 젤리|조건만남 : 불륜의 시작|의사와 간호사 불륜|미궁: 비밀애 무삭제 특별판|미궁: 비밀애|러브앤서울 복숭아마을 도색소동기 무삭제판|러브앤서울 복숭아마을 도색소동기|모모키야여관 포르노 촬영기|욕망의 트라이앵글|흑역사|누군가의 아내|트럭걸 나미|양키 아이돌|우리들의 격정|AV 아이돌|트럭걸마리|어린 에츠코의 고민|타나토스|에어섹스|실종, 어느날납치된소녀|여고생 간병인|트럭 운전사 나미 3 |옷장 속의 츠쿠시 짱|이케부쿠로 양키전쟁|이복자매-언니애인과의 황홀한 정사|불륜 고백 무삭제판|자매의 금지된 욕망|러브 앤 돌|힌코의 에로틱 망가|내가 원하는 남자|꽃은 밤에 피고-유리아|실화!정말있었던이야기|18禁 린코 2|18禁 린코|화끈하게 주는 젊은 애인|트럭 운전사 나미1|아오이 소라의 맛있는 사랑|나는 AV배우다 3|노예짱과 주인님군|나는 AV배우다 2|트럭 운전사 나미2|게이샤의 순정상실|음란한 게이샤|스시걸|네 이웃의 여자를 사랑하라|기네스 와이프|라멘걸|크림레몬-꿈꾼 후에 정사|여대생 살인기",미궁: 비밀애 무삭제 특별판,10066963,조조 히데오,감독
특이점이 온 영화|친구엄마|뽕2014(무삭제)|뽕2014|우리들의 헤어진 여자친구|허풍|젊은 엄마|색화동|섹스 파일|하지마|성인 명작 동화|슬픈 인연|오구동색|이태원 버스|깃발을 꽂으며|야망|태극기를 꽂으며|이쁜이,친구엄마,10001904,공자관,감독
"자매의 공동묘지|몽달|열대야|애정소년 잔혹사|스타박'스 다방|어느 여름날 밤에|더티 로맨스|워킹 스트리트|나는 쓰레기다|친애하는 지도자동지께|스피드|비상구|지옥화|욕정이 활활|바비|아버지는 개다|엄마는 창녀다|트로피컬 마닐라|소설, 영화와 만나다",스피드,20111446,이상우,감독
꽃보다 처녀귀신|태양의 이면|바이칼|바르도|삼승할망|좀비처럼 걸어봐,꽃보다 처녀귀신,10054419,윤영호,감독
"인간, 공간, 시간 그리고 인간|포크레인|그물|스톱|메이드 인 차이나|일대일|붉은 가족|배우는 배우다|뫼비우스|신의 선물|피에타|풍산개|아멘|아리랑|비몽|영화는 영화다|아름답다|숨|시간|활|한국 영화의 르네상스|빈집|사마리아|봄 여름 가을 겨울 그리고 봄|해안선|나쁜 남자|수취인불명|실제상황|섬|파란대문|야생동물보호구역|악어|베니스 70 : 미래 재장전",메이드 인 차이나,10003696,김기덕,감독
구르는 수레바퀴|기화|싯 앤 고|마흔아홉번째 면회,기화,10026795,문정윤,감독
부산행|화이: 괴물을 삼킨 아이,부산행,20171160,박주석,시나리오(각본)
리멤버|검사외전|군도: 민란의 시대|마이 웨이|비스티 보이즈,검사외전,10057103,이일형,감독
인랑|밀정,밀정,20236906,박종대,시나리오(각본)
"남산의 부장들|상류사회|인랑|천문: 하늘에 묻는다|마약왕|밀정|덕혜옹주|로봇, 소리",밀정,20211246,이지민,시나리오(각본)
"백두산|PMC: 더 벙커|클로젯|신과함께-인과 연|1987|신과함께-죄와 벌|서서평, 천천히 평온하게|싱글라이더|터널|아가씨|아가씨(확장판)|암살|허삼관|군도: 민란의 시대|롤러코스터|더 테러 라이브|베를린|577 프로젝트|러브픽션|범죄와의 전쟁: 나쁜놈들 전성시대|의뢰인|황해|평행이론|국가대표 완결판-못 다한 이야기|국가대표|보트|잘 알지도 못하면서|멋진 하루|비스티 보이즈|추격자|우리 생애 최고의 순간|숨|두 번째 사랑|구미호 가족|시간|용서받지 못한 자|잠복근무|슈퍼스타 감사용|마들렌|보스턴 1947|티파니에서 아침을",터널,10087253,김성훈,배우
인천상륙작전 : 익스텐디드 에디션(확장판)|인천상륙작전|제3의 사랑|포화속으로|사요나라 이츠카|내 머리 속의 지우개|컷 런스 딥,인천상륙작전,10057235,이재한,감독
장사리 : 잊혀진 영웅들|인천상륙작전|늙은 자전거|피끓는 청춘|박수건달|R2B: 리턴투베이스|그대를 사랑합니다|포화속으로|사요나라 이츠카|거북이 달린다|신기전|6월의 일기|아홉살 인생|와일드 카드|보리울의 여름,인천상륙작전,20141406,이만희,시나리오(각본)
"힘을 내요, 미스터 리|점박이 한반도의 공룡2 : 새로운 낙원|럭키|마돈나|마담 뺑덕|고양이: 죽음을 보는 두 개의 눈",럭키,20149156,장윤미,시나리오(각본)
곡성|황해|추격자|汗|완벽한 도미요리,곡성,10007437,나홍진,감독
골든슬럼버|덕혜옹주|블랙스톤|수목장|플레이 걸,덕혜옹주,20180289,최근호,연출팀
번개맨의 비밀|물괴|강철비|브이아이피|장산범|불한당: 나쁜 놈들의 세상|보안관|더 킹|아수라|덕혜옹주|성난 변호사|해적: 바다로 간 산적|투혼|통증|퀵|살인의 강|이웃집 남자|작업의 정석|오세암|더 킹,덕혜옹주,20134145,김현정,VFX 매니지먼트
덕혜옹주|암살|호우시절|다찌마와리,덕혜옹주,20164511,이한얼,조감독
내일의 기억(가제)|덕혜옹주|극적인 하룻밤|열정같은소리하고있네|행복|외출|언덕 밑 세상|공자가라사대|지나가는 비|A Sight Of The Art|아빠 뭐해|노이로제 가족,덕혜옹주,10035522,서유민,시나리오(각본)
"선물|천문: 하늘에 묻는다|덕혜옹주|위험한 관계|호우시절|행복|외출|이공|봄날은 간다|킬리만자로|8월의 크리스마스|아름다운 청년 전태일|두개의 빛: 릴루미노|제 6회 제천국제음악영화제 트레일러|나, 여기있어요|나의 새 남자친구|따로 또 같이|고철을 위하여|사랑이 죄인가|MSFF2017 허진호 단편 특별전|오감도",덕혜옹주,10088463,허진호,감독
마스터|감시자들|연가시|의뢰인|식객2 : 김치전쟁|모던보이|조용한 세상|순간을 믿어요,마스터,20134955,김현덕,시나리오(각본)
골든슬럼버|마스터|감시자들|조용한 세상|일단뛰어,마스터,10066810,조의석,감독
판도라|연가시|쏜다|강력 3반|바람의 전설|광복절 특사|라이터를 켜라|신라의 달밤|선물|주유소 습격사건,판도라,10029181,박정우,감독
"리틀 드러머 걸: 감독판 |아가씨|아가씨(확장판)|비밀은 없다|무뢰한|고진감래|설국열차|스토커|박쥐|미쓰 홍당무|싸이보그지만 괜찮아|소년, 천국에 가다|친절한 금자씨|한국 영화의 르네상스|쓰리, 몬스터 '컷'|올드보이|철없는 아내와 파란만장한 남편 그리고 태권소녀|복수는 나의 것|휴머니스트|공동경비구역 JSA|아나키스트|3인조|달은...해가 꾸는 꿈|반신반의|A Rose Reborn|V|청출어람|파란만장|믿거나 말거나, 찬드라의 경우|심판|<3월 단편 상상극장-파킹 찬스>|쓰리 몬스터|여섯 개의 시선",아가씨(확장판),10029381,박찬욱,감독
